name,node_id,physical_node_id,x_coord,y_coord,route_type,route_id,node_type,directed_route_id,directed_service_id,zone_id,agency_name,geometry,terminal_flag,ctrl_type,agent_type
3913.1.4238977:0;1;2;3;4;5,150037,100013,-79.96937,37.320601999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-79.96937 37.320601999999994),0,,
3913.1.4238977:0;1;2;3;4;5;6;7,150038,100013,-79.96937,37.320601999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-79.96937 37.320601999999994),0,,
3913.1.4239395:0;1;2;3,150039,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.1.4239395:0;1;2;3;4,150040,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.1.4239395:0;1;2;3;4;5,150041,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.1.4239395:0;1;2;3;4;5;6,150042,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.1.4239395:0;1;2;3;4;5;6;7,150043,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.1.4239462:0;1;2;3,150044,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.1.4239462:0;1;2;3;4,150045,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.1.4239462:0;1;2;3;4;5,150046,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.1.4239462:0;1;2;3;4;5;6,150047,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.1.4239462:0;1;2;3;4;5;6;7,150048,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.1.4239743:0;1;2;3;4;5;6,150049,100016,-80.412633,37.203796999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.412633 37.203796999999994),0,,
3913.1.4239743:0;1;2;3;4;5;6;7,150050,100016,-80.412633,37.203796999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.412633 37.203796999999994),0,,
3913.1.4313718:0;1;2;3;4;5;6,150051,100017,-80.412081,37.227394,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.412081 37.227394),0,,
3913.1.4313718:0;1;2;3;4;5;6;7,150052,100017,-80.412081,37.227394,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.412081 37.227394),0,,
3913.1.4387937:0;1;2;3;4;5,150053,100023,-80.42131,37.162149,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.42131 37.162149),0,,
3913.1.4387937:0;1;2;3;4;5;6,150054,100023,-80.42131,37.162149,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.42131 37.162149),0,,
3913.1.4387937:0;1;2;3;4;5;6;7,150055,100023,-80.42131,37.162149,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.42131 37.162149),0,,
3913.1.4420546:0;1;2;3,150056,100025,-79.940534,37.273061,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3,,Valley Metro Roanoke,POINT (-79.940534 37.273061),0,,
3913.1.4420546:0;1;2;3;4,150057,100025,-79.940534,37.273061,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4,,Valley Metro Roanoke,POINT (-79.940534 37.273061),0,,
3913.1.8717188:0;1;2;3,150058,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.1.8717188:0;1;2;3;4,150059,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.1.8717188:0;1;2;3;4;5,150060,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.1.8717188:0;1;2;3;4;5;6,150061,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.1.8717188:0;1;2;3;4;5;6;7,150062,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.1.9718538:0;1;2;3,150063,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.1.9718538:0;1;2;3;4,150064,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.1.9718538:0;1;2;3;4;5,150065,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.1.9718538:0;1;2;3;4;5;6,150066,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.1.9718538:0;1;2;3;4;5;6;7,150067,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.1,3913.1:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.2.4238977:0;1;2;3;4;5,150068,100013,-79.96937,37.320601999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-79.96937 37.320601999999994),0,,
3913.2.4238977:0;1;2;3;4;5;6,150069,100013,-79.96937,37.320601999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-79.96937 37.320601999999994),0,,
3913.2.4238977:0;1;2;3;4;5;6;7,150070,100013,-79.96937,37.320601999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-79.96937 37.320601999999994),0,,
3913.2.4239395:0;1;2;3;4,150071,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.2.4239395:0;1;2;3;4;5,150072,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.2.4239395:0;1;2;3;4;5;6,150073,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.2.4239395:0;1;2;3;4;5;6;7,150074,100014,-80.055311,37.316216,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.055311 37.316216),0,,
3913.2.4239462:0;1;2;3;4,150075,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.2.4239462:0;1;2;3;4;5,150076,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.2.4239462:0;1;2;3;4;5;6,150077,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.2.4239462:0;1;2;3;4;5;6;7,150078,100015,-80.371733,37.133294,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
3913.2.4239743:0;1;2;3;4;5;6,150079,100016,-80.412633,37.203796999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.412633 37.203796999999994),0,,
3913.2.4239743:0;1;2;3;4;5;6;7,150080,100016,-80.412633,37.203796999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.412633 37.203796999999994),0,,
3913.2.4387937:0;1;2;3;4;5,150081,100023,-80.42131,37.162149,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.42131 37.162149),0,,
3913.2.4387937:0;1;2;3;4;5;6,150082,100023,-80.42131,37.162149,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.42131 37.162149),0,,
3913.2.4387937:0;1;2;3;4;5;6;7,150083,100023,-80.42131,37.162149,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.42131 37.162149),0,,
3913.2.4402969:0;1;2;3;4;5;6,150084,100024,-79.940713,37.27525,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-79.940713 37.27525),0,,
3913.2.4402969:0;1;2;3;4;5;6;7,150085,100024,-79.940713,37.27525,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-79.940713 37.27525),0,,
3913.2.4420546:0;1;2;3;4,150086,100025,-79.940534,37.273061,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4,,Valley Metro Roanoke,POINT (-79.940534 37.273061),1,,
3913.2.8717188:0;1;2;3;4,150087,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4,,Valley Metro Roanoke,POINT (-79.947062 37.27234),0,,
3913.2.8717188:0;1;2;3;4;5,150088,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.2.8717188:0;1;2;3;4;5;6,150089,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.2.8717188:0;1;2;3;4;5;6;7,150090,100822,-79.947062,37.27234,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-79.947062 37.27234),1,,
3913.2.9718538:0;1;2;3;4,150091,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.2.9718538:0;1;2;3;4;5,150092,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.2.9718538:0;1;2;3;4;5;6,150093,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
3913.2.9718538:0;1;2;3;4;5;6;7,150094,100829,-80.42468600000001,37.231925999999994,3,3913,bus_service_node,3913.2,3913.2:0;1;2;3;4;5;6;7,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),1,,
4037.1.4235980:0;1;2;3;4;5,150095,100012,-79.94313,37.257085,3,4037,bus_service_node,4037.1,4037.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-79.94313 37.257085),1,,
4037.1.4239462:0;1;2;3;4;5,150096,100015,-80.371733,37.133294,3,4037,bus_service_node,4037.1,4037.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
4037.1.4351304:0;1;2;3;4;5,150097,100018,-80.425116,37.222212999999996,3,4037,bus_service_node,4037.1,4037.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.425116 37.222212999999996),1,,
4037.1.4351332:0;1;2;3;4;5,150098,100020,-80.40982100000001,37.201628,3,4037,bus_service_node,4037.1,4037.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.40982100000001 37.201628),0,,
4037.1.4351333:0;1;2;3;4;5,150099,100021,-80.40557700000001,37.19881899999999,3,4037,bus_service_node,4037.1,4037.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.40557700000001 37.19881899999999),0,,
4037.1.9718538:0;1;2;3;4;5,150100,100829,-80.42468600000001,37.231925999999994,3,4037,bus_service_node,4037.1,4037.1:0;1;2;3;4;5,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),0,,
4037.2.4235980:0;1;2;3;4;5;6,150101,100012,-79.94313,37.257085,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-79.94313 37.257085),1,,
4037.2.4239462:0;1;2;3;4;5;6,150102,100015,-80.371733,37.133294,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.371733 37.133294),0,,
4037.2.4351304:0;1;2;3;4;5;6,150103,100018,-80.425116,37.222212999999996,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.425116 37.222212999999996),1,,
4037.2.4351330:0;1;2;3;4;5;6,150104,100019,-80.405663,37.198839,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.405663 37.198839),0,,
4037.2.4372205:0;1;2;3;4;5;6,150105,100022,-80.40985,37.201784999999994,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.40985 37.201784999999994),0,,
4037.2.7082392:0;1;2;3;4;5;6,150106,100789,-80.423472,37.222176,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.423472 37.222176),0,,
4037.2.9718538:0;1;2;3;4;5;6,150107,100829,-80.42468600000001,37.231925999999994,3,4037,bus_service_node,4037.2,4037.2:0;1;2;3;4;5;6,,Valley Metro Roanoke,POINT (-80.42468600000001 37.231925999999994),0,,
4724.1.5695781:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150108,100035,-79.95355,37.285250999999995,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.95355 37.285250999999995),0,,
4724.1.5695805:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150109,100052,-79.947246,37.278985,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.947246 37.278985),0,,
4724.1.5695834:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150110,100077,-79.965368,37.293966,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.965368 37.293966),0,,
4724.1.5695835:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150111,100078,-79.970828,37.295818999999995,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.970828 37.295818999999995),0,,
4724.1.5695836:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150112,100079,-79.96825700000001,37.294529,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.96825700000001 37.294529),0,,
4724.1.5695963:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150113,100201,-79.976737,37.30045,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.976737 37.30045),0,,
4724.1.5695964:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150114,100202,-79.973517,37.298531999999994,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.973517 37.298531999999994),0,,
4724.1.5695966:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150115,100204,-79.980374,37.301967,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.980374 37.301967),0,,
4724.1.5695967:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150116,100205,-79.982522,37.302901999999996,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.982522 37.302901999999996),0,,
4724.1.5695968:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150117,100206,-79.984132,37.303706999999996,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.984132 37.303706999999996),0,,
4724.1.5695972:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150118,100210,-79.971771,37.296620999999995,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.971771 37.296620999999995),0,,
4724.1.5696030:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150119,100259,-79.98667400000001,37.30929,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.98667400000001 37.30929),0,,
4724.1.5696031:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150120,100260,-79.98793400000001,37.31010199999999,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.98793400000001 37.31010199999999),0,,
4724.1.5696032:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150121,100261,-79.984742,37.308172,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.984742 37.308172),0,,
4724.1.5696164:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150122,100379,-79.98016700000001,37.305443999999994,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.98016700000001 37.305443999999994),1,,
4724.1.5696247:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150123,100455,-79.954677,37.282048999999994,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.954677 37.282048999999994),0,,
4724.1.5696248:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150124,100456,-79.95165,37.281653,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.95165 37.281653),0,,
4724.1.5696269:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150125,100475,-79.946557,37.281189999999995,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.946557 37.281189999999995),0,,
4724.1.5696270:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150126,100476,-79.948773,37.281679,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.948773 37.281679),0,,
4724.1.5696415:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150127,100615,-79.99019200000001,37.308575999999995,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.99019200000001 37.308575999999995),0,,
4724.1.5696416:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150128,100616,-79.952946,37.286848,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.952946 37.286848),0,,
4724.1.5696417:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150129,100617,-79.95611000000001,37.287343,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.95611000000001 37.287343),0,,
4724.1.5696418:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150130,100618,-79.95816500000001,37.289353999999996,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.95816500000001 37.289353999999996),0,,
4724.1.5696419:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150131,100619,-79.96182900000001,37.290544999999995,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.96182900000001 37.290544999999995),0,,
4724.1.5696439:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150132,100637,-79.948992,37.272231,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.948992 37.272231),0,,
4724.1.7629985:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150133,100795,-79.94828100000001,37.27677,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.94828100000001 37.27677),0,,
4724.1.8706243:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,150134,100808,-79.94712,37.272586,3,4724,bus_service_node,4724.1,4724.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,,Valley Metro Roanoke,POINT (-79.94712 37.272586),1,,
4780.1.5695810:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,150135,100055,-79.909296,37.280465,3,4780,bus_service_node,4780.1,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,Valley Metro Roanoke,POINT (-79.909296 37.280465),0,,
4780.1.5695839:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,150136,100082,-79.910308,37.29093099999999,3,4780,bus_service_node,4780.1,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,Valley Metro Roanoke,POINT (-79.910308 37.29093099999999),0,,
4780.1.5695860:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,150137,100103,-79.89118,37.309447999999996,3,4780,bus_service_node,4780.1,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,Valley Metro Roanoke,POINT (-79.89118 37.309447999999996),1,,
4780.1.5695919:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,150138,100159,-79.936546,37.271722,3,4780,bus_service_node,4780.1,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,Valley Metro Roanoke,POINT (-79.936546 37.271722),0,,
4780.1.5695921:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,150139,100161,-79.93330300000001,37.272456,3,4780,bus_service_node,4780.1,4780.1:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23,,Valley Metro Roanoke,POINT (-79.93330300000001 37.272456),0,,
