link_id,from_node_id,to_node_id,allowed_uses,directed,directed_route_id,link_type,link_type_name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,VDF_allowed_uses1,agency_name,stop_sequence,directed_service_id
1002890,1000610,1500904,bus,1,4818.1,2,boarding_links,14.209499737040858,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.04476700000001 37.286435999999995, -80.044667 37.286536)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696408:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002891,1500904,1000610,bus,1,4818.1,2,boarding_links,14.209499737040858,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.04476700000001 37.286435999999995, -80.044667 37.286536)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696408:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002892,1000610,1500905,bus,1,4818.1,2,boarding_links,14.209499737040858,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.04476700000001 37.286435999999995, -80.044667 37.286536)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696408:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002893,1500905,1000610,bus,1,4818.1,2,boarding_links,14.209499737040858,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.04476700000001 37.286435999999995, -80.044667 37.286536)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696408:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002894,1000610,1500906,bus,1,4818.1,2,boarding_links,14.209499737040858,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.04476700000001 37.286435999999995, -80.044667 37.286536)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696408:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002895,1500906,1000610,bus,1,4818.1,2,boarding_links,14.209499737040858,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.04476700000001 37.286435999999995, -80.044667 37.286536)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696408:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002896,1000611,1500907,bus,1,4818.1,2,boarding_links,14.210273384501694,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.027339 37.27586599999999, -80.027239 37.275966)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696409:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002897,1500907,1000611,bus,1,4818.1,2,boarding_links,14.210273384501694,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.027339 37.27586599999999, -80.027239 37.275966)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696409:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002898,1000611,1500908,bus,1,4818.1,2,boarding_links,14.210273384501694,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.027339 37.27586599999999, -80.027239 37.275966)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696409:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002899,1500908,1000611,bus,1,4818.1,2,boarding_links,14.210273384501694,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.027339 37.27586599999999, -80.027239 37.275966)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696409:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002900,1000611,1500909,bus,1,4818.1,2,boarding_links,14.210273384501694,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.027339 37.27586599999999, -80.027239 37.275966)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696409:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002901,1500909,1000611,bus,1,4818.1,2,boarding_links,14.210273384501694,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.027339 37.27586599999999, -80.027239 37.275966)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696409:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002902,1000613,1500910,bus,1,4818.1,2,boarding_links,14.209960792790957,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.035781 37.280136999999996, -80.035681 37.280237)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696412:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002903,1500910,1000613,bus,1,4818.1,2,boarding_links,14.209960792790957,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.035781 37.280136999999996, -80.035681 37.280237)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696412:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002904,1000613,1500911,bus,1,4818.1,2,boarding_links,14.209960792790957,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.035781 37.280136999999996, -80.035681 37.280237)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696412:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002905,1500911,1000613,bus,1,4818.1,2,boarding_links,14.209960792790957,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.035781 37.280136999999996, -80.035681 37.280237)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696412:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002906,1000613,1500912,bus,1,4818.1,2,boarding_links,14.209960792790957,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.035781 37.280136999999996, -80.035681 37.280237)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696412:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002907,1500912,1000613,bus,1,4818.1,2,boarding_links,14.209960792790957,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.035781 37.280136999999996, -80.035681 37.280237)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696412:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002908,1000649,1500913,bus,1,4818.1,2,boarding_links,14.209223405070954,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.08789300000001 37.290211, -80.087793 37.290311)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696451:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002909,1500913,1000649,bus,1,4818.1,2,boarding_links,14.209223405070954,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.08789300000001 37.290211, -80.087793 37.290311)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.5696451:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002910,1000796,1500914,bus,1,4818.1,2,boarding_links,14.210207222977855,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.94828100000001 37.27677, -79.948181 37.27687)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.7629985:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002911,1500914,1000796,bus,1,4818.1,2,boarding_links,14.210207222977855,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.94828100000001 37.27677, -79.948181 37.27687)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.7629985:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002912,1000796,1500915,bus,1,4818.1,2,boarding_links,14.210207222977855,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.94828100000001 37.27677, -79.948181 37.27687)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.7629985:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002913,1500915,1000796,bus,1,4818.1,2,boarding_links,14.210207222977855,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.94828100000001 37.27677, -79.948181 37.27687)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.7629985:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002914,1000803,1500916,bus,1,4818.1,2,boarding_links,14.210206344721586,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002915,1500916,1000803,bus,1,4818.1,2,boarding_links,14.210206344721586,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
1002916,1000803,1500917,bus,1,4818.1,2,boarding_links,14.210206344721586,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002917,1500917,1000803,bus,1,4818.1,2,boarding_links,14.210206344721586,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002918,1000803,1500918,bus,1,4818.1,2,boarding_links,14.210206344721586,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002919,1500918,1000803,bus,1,4818.1,2,boarding_links,14.210206344721586,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-80.019138 37.276782, -80.019038 37.276882)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8021577:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002920,1000822,1500919,bus,1,4818.1,2,boarding_links,14.210533557574262,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.946827 37.272310999999995, -79.946727 37.272411)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8715019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002921,1500919,1000822,bus,1,4818.1,2,boarding_links,14.210533557574262,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.946827 37.272310999999995, -79.946727 37.272411)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8715019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002922,1000822,1500920,bus,1,4818.1,2,boarding_links,14.210533557574262,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.946827 37.272310999999995, -79.946727 37.272411)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8715019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002923,1500920,1000822,bus,1,4818.1,2,boarding_links,14.210533557574262,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.946827 37.272310999999995, -79.946727 37.272411)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.8715019:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002924,1000824,1500921,bus,1,4818.1,2,boarding_links,14.2097106173687,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.961529 37.283555, -79.961429 37.283655)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.9329399:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002925,1500921,1000824,bus,1,4818.1,2,boarding_links,14.2097106173687,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.961529 37.283555, -79.961429 37.283655)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.9329399:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49
1002926,1000824,1500922,bus,1,4818.1,2,boarding_links,14.2097106173687,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.961529 37.283555, -79.961429 37.283655)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.9329399:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002927,1500922,1000824,bus,1,4818.1,2,boarding_links,14.2097106173687,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.961529 37.283555, -79.961429 37.283655)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4818.1.9329399:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
1002928,1000069,1500923,bus,1,4832.2,2,boarding_links,14.210702534664524,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.929292 37.270002, -79.929192 37.270102)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695823:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002929,1500923,1000069,bus,1,4832.2,2,boarding_links,14.210702534664524,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.929292 37.270002, -79.929192 37.270102)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695823:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002930,1000145,1500924,bus,1,4832.2,2,boarding_links,14.210718707569528,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.923862 37.269780999999995, -79.923762 37.269881)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695902:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002931,1500924,1000145,bus,1,4832.2,2,boarding_links,14.210718707569528,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.923862 37.269780999999995, -79.923762 37.269881)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695902:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002932,1000154,1500925,bus,1,4832.2,2,boarding_links,14.210280556826108,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.88260700000001 37.275768, -79.882507 37.275868)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695912:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002933,1500925,1000154,bus,1,4832.2,2,boarding_links,14.210280556826108,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.88260700000001 37.275768, -79.882507 37.275868)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695912:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002934,1000155,1500926,bus,1,4832.2,2,boarding_links,14.210440540869177,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.883724 37.273582, -79.883624 37.273682)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695913:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002935,1500926,1000155,bus,1,4832.2,2,boarding_links,14.210440540869177,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.883724 37.273582, -79.883624 37.273682)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695913:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002936,1000174,1500927,bus,1,4832.2,2,boarding_links,14.210698948809638,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.88775 37.270050999999995, -79.88765 37.270151)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695935:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002937,1500927,1000174,bus,1,4832.2,2,boarding_links,14.210698948809638,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.88775 37.270050999999995, -79.88765 37.270151)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695935:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002938,1000213,1500928,bus,1,4832.2,2,boarding_links,14.210517091329853,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.91740800000001 37.272535999999995, -79.917308 37.272636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695974:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002939,1500928,1000213,bus,1,4832.2,2,boarding_links,14.210517091329853,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.91740800000001 37.272535999999995, -79.917308 37.272636)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695974:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002940,1000214,1500929,bus,1,4832.2,2,boarding_links,14.210466228584174,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.913589 37.273230999999996, -79.913489 37.273331)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695975:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002941,1500929,1000214,bus,1,4832.2,2,boarding_links,14.210466228584174,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.913589 37.273230999999996, -79.913489 37.273331)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695975:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002942,1000215,1500930,bus,1,4832.2,2,boarding_links,14.210412511102,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.910629 37.273965, -79.910529 37.274065)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695976:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002943,1500930,1000215,bus,1,4832.2,2,boarding_links,14.210412511102,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.910629 37.273965, -79.910529 37.274065)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5695976:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002944,1000357,1500931,bus,1,4832.2,2,boarding_links,14.210473620181146,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.886926 37.273129999999995, -79.886826 37.27323)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5696137:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002945,1500931,1000357,bus,1,4832.2,2,boarding_links,14.210473620181146,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.886926 37.273129999999995, -79.886826 37.27323)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5696137:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002946,1000406,1500932,bus,1,4832.2,2,boarding_links,14.210579004124291,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.920569 37.27169, -79.920469 37.27179)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5696190:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002947,1500932,1000406,bus,1,4832.2,2,boarding_links,14.210579004124291,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.920569 37.27169, -79.920469 37.27179)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5696190:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002948,1000416,1500933,bus,1,4832.2,2,boarding_links,14.210712926310919,1,999999,2.0,0,10.0,999999,0.15,4,0,"LINESTRING (-79.94076100000001 37.269859999999994, -79.940661 37.26996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5696203:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
1002949,1500933,1000416,bus,1,4832.2,2,boarding_links,14.210712926310919,1,999999,2.0,0,1.0,999999,0.15,4,0,"LINESTRING (-79.94076100000001 37.269859999999994, -79.940661 37.26996)",w_bus_only;w_bus_metro;d_bus_only;d_bus_metro,Valley Metro Roanoke,-1,4832.2.5696203:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26
