link_id,from_node_id,to_node_id,facility_type,directed,directed_route_id,link_type,facility_type,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,allowed_uses,agency_name,stop_sequence,directed_service_id,link_type_name,from_biway,is_link
102807,1000488,1500862,bus,1,4818.1,2,boarding_links,0.008828967162280085,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.003663 37.295857999999996, -80.003563 37.295958)",t,Valley Metro Roanoke,-1.0,4818.1.5696285:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102808,1500862,1000488,bus,1,4818.1,2,boarding_links,0.008828967162280085,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.003663 37.295857999999996, -80.003563 37.295958)",t,Valley Metro Roanoke,-1.0,4818.1.5696285:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102809,1000488,1500863,bus,1,4818.1,2,boarding_links,0.008828967162280085,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.003663 37.295857999999996, -80.003563 37.295958)",t,Valley Metro Roanoke,-1.0,4818.1.5696285:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102810,1500863,1000488,bus,1,4818.1,2,boarding_links,0.008828967162280085,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.003663 37.295857999999996, -80.003563 37.295958)",t,Valley Metro Roanoke,-1.0,4818.1.5696285:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102811,1000489,1500864,bus,1,4818.1,2,boarding_links,0.00882922162211437,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.98864300000001 37.29026399999999, -79.988543 37.290364)",t,Valley Metro Roanoke,-1.0,4818.1.5696286:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102812,1500864,1000489,bus,1,4818.1,2,boarding_links,0.00882922162211437,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.98864300000001 37.29026399999999, -79.988543 37.290364)",t,Valley Metro Roanoke,-1.0,4818.1.5696286:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102813,1000489,1500865,bus,1,4818.1,2,boarding_links,0.00882922162211437,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.98864300000001 37.29026399999999, -79.988543 37.290364)",t,Valley Metro Roanoke,-1.0,4818.1.5696286:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102814,1500865,1000489,bus,1,4818.1,2,boarding_links,0.00882922162211437,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.98864300000001 37.29026399999999, -79.988543 37.290364)",t,Valley Metro Roanoke,-1.0,4818.1.5696286:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102815,1000490,1500866,bus,1,4818.1,2,boarding_links,0.008828832008901518,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.01838500000001 37.298829, -80.018285 37.298929)",t,Valley Metro Roanoke,-1.0,4818.1.5696287:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102816,1500866,1000490,bus,1,4818.1,2,boarding_links,0.008828832008901518,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.01838500000001 37.298829, -80.018285 37.298929)",t,Valley Metro Roanoke,-1.0,4818.1.5696287:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102817,1000490,1500867,bus,1,4818.1,2,boarding_links,0.008828832008901518,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.01838500000001 37.298829, -80.018285 37.298929)",t,Valley Metro Roanoke,-1.0,4818.1.5696287:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102818,1500867,1000490,bus,1,4818.1,2,boarding_links,0.008828832008901518,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.01838500000001 37.298829, -80.018285 37.298929)",t,Valley Metro Roanoke,-1.0,4818.1.5696287:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102819,1000491,1500868,bus,1,4818.1,2,boarding_links,0.00882891284689262,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.009294 37.297051999999994, -80.009194 37.297152)",t,Valley Metro Roanoke,-1.0,4818.1.5696288:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102820,1500868,1000491,bus,1,4818.1,2,boarding_links,0.00882891284689262,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.009294 37.297051999999994, -80.009194 37.297152)",t,Valley Metro Roanoke,-1.0,4818.1.5696288:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102821,1000491,1500869,bus,1,4818.1,2,boarding_links,0.00882891284689262,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.009294 37.297051999999994, -80.009194 37.297152)",t,Valley Metro Roanoke,-1.0,4818.1.5696288:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102822,1500869,1000491,bus,1,4818.1,2,boarding_links,0.00882891284689262,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.009294 37.297051999999994, -80.009194 37.297152)",t,Valley Metro Roanoke,-1.0,4818.1.5696288:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102823,1000492,1500870,bus,1,4818.1,2,boarding_links,0.008828993955698767,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.00172500000001 37.295269, -80.001625 37.295369)",t,Valley Metro Roanoke,-1.0,4818.1.5696289:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102824,1500870,1000492,bus,1,4818.1,2,boarding_links,0.008828993955698767,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.00172500000001 37.295269, -80.001625 37.295369)",t,Valley Metro Roanoke,-1.0,4818.1.5696289:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102825,1000492,1500871,bus,1,4818.1,2,boarding_links,0.008828993955698767,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.00172500000001 37.295269, -80.001625 37.295369)",t,Valley Metro Roanoke,-1.0,4818.1.5696289:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102826,1500871,1000492,bus,1,4818.1,2,boarding_links,0.008828993955698767,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.00172500000001 37.295269, -80.001625 37.295369)",t,Valley Metro Roanoke,-1.0,4818.1.5696289:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102827,1000493,1500872,bus,1,4818.1,2,boarding_links,0.008829268290512667,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.98604 37.289238, -79.98594 37.289338)",t,Valley Metro Roanoke,-1.0,4818.1.5696290:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102828,1500872,1000493,bus,1,4818.1,2,boarding_links,0.008829268290512667,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.98604 37.289238, -79.98594 37.289338)",t,Valley Metro Roanoke,-1.0,4818.1.5696290:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102829,1000493,1500873,bus,1,4818.1,2,boarding_links,0.008829268290512667,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.98604 37.289238, -79.98594 37.289338)",t,Valley Metro Roanoke,-1.0,4818.1.5696290:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102830,1500873,1000493,bus,1,4818.1,2,boarding_links,0.008829268290512667,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.98604 37.289238, -79.98594 37.289338)",t,Valley Metro Roanoke,-1.0,4818.1.5696290:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102831,1000494,1500874,bus,1,4818.1,2,boarding_links,0.008829033576778547,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.99927600000001 37.294397999999994, -79.999176 37.294498)",t,Valley Metro Roanoke,-1.0,4818.1.5696291:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102832,1500874,1000494,bus,1,4818.1,2,boarding_links,0.008829033576778547,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.99927600000001 37.294397999999994, -79.999176 37.294498)",t,Valley Metro Roanoke,-1.0,4818.1.5696291:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102833,1000494,1500875,bus,1,4818.1,2,boarding_links,0.008829033576778547,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.99927600000001 37.294397999999994, -79.999176 37.294498)",t,Valley Metro Roanoke,-1.0,4818.1.5696291:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102834,1500875,1000494,bus,1,4818.1,2,boarding_links,0.008829033576778547,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.99927600000001 37.294397999999994, -79.999176 37.294498)",t,Valley Metro Roanoke,-1.0,4818.1.5696291:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102835,1000495,1500876,bus,1,4818.1,2,boarding_links,0.008829169267152793,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.99122 37.29141499999999, -79.99112 37.291515)",t,Valley Metro Roanoke,-1.0,4818.1.5696292:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102836,1500876,1000495,bus,1,4818.1,2,boarding_links,0.008829169267152793,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.99122 37.29141499999999, -79.99112 37.291515)",t,Valley Metro Roanoke,-1.0,4818.1.5696292:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102837,1000495,1500877,bus,1,4818.1,2,boarding_links,0.008829169267152793,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.99122 37.29141499999999, -79.99112 37.291515)",t,Valley Metro Roanoke,-1.0,4818.1.5696292:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102838,1500877,1000495,bus,1,4818.1,2,boarding_links,0.008829169267152793,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.99122 37.29141499999999, -79.99112 37.291515)",t,Valley Metro Roanoke,-1.0,4818.1.5696292:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102839,1000528,1500878,bus,1,4818.1,2,boarding_links,0.008829651663259495,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.95492800000001 37.280809, -79.954828 37.280909)",t,Valley Metro Roanoke,-1.0,4818.1.5696325:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102840,1500878,1000528,bus,1,4818.1,2,boarding_links,0.008829651663259495,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.95492800000001 37.280809, -79.954828 37.280909)",t,Valley Metro Roanoke,-1.0,4818.1.5696325:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102841,1000528,1500879,bus,1,4818.1,2,boarding_links,0.008829651663259495,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.95492800000001 37.280809, -79.954828 37.280909)",t,Valley Metro Roanoke,-1.0,4818.1.5696325:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102842,1500879,1000528,bus,1,4818.1,2,boarding_links,0.008829651663259495,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.95492800000001 37.280809, -79.954828 37.280909)",t,Valley Metro Roanoke,-1.0,4818.1.5696325:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102843,1000529,1500880,bus,1,4818.1,2,boarding_links,0.008829760130561918,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.951027 37.278423999999994, -79.950927 37.278524)",t,Valley Metro Roanoke,-1.0,4818.1.5696326:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102844,1500880,1000529,bus,1,4818.1,2,boarding_links,0.008829760130561918,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.951027 37.278423999999994, -79.950927 37.278524)",t,Valley Metro Roanoke,-1.0,4818.1.5696326:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102845,1000529,1500881,bus,1,4818.1,2,boarding_links,0.008829760130561918,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.951027 37.278423999999994, -79.950927 37.278524)",t,Valley Metro Roanoke,-1.0,4818.1.5696326:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102846,1500881,1000529,bus,1,4818.1,2,boarding_links,0.008829760130561918,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.951027 37.278423999999994, -79.950927 37.278524)",t,Valley Metro Roanoke,-1.0,4818.1.5696326:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102847,1000530,1500882,bus,1,4818.1,2,boarding_links,0.008829722383465232,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.952201 37.279253999999995, -79.952101 37.279354)",t,Valley Metro Roanoke,-1.0,4818.1.5696327:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102848,1500882,1000530,bus,1,4818.1,2,boarding_links,0.008829722383465232,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.952201 37.279253999999995, -79.952101 37.279354)",t,Valley Metro Roanoke,-1.0,4818.1.5696327:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102849,1000530,1500883,bus,1,4818.1,2,boarding_links,0.008829722383465232,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.952201 37.279253999999995, -79.952101 37.279354)",t,Valley Metro Roanoke,-1.0,4818.1.5696327:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102850,1500883,1000530,bus,1,4818.1,2,boarding_links,0.008829722383465232,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.952201 37.279253999999995, -79.952101 37.279354)",t,Valley Metro Roanoke,-1.0,4818.1.5696327:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102851,1000531,1500884,bus,1,4818.1,2,boarding_links,0.008829685863845058,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.953424 37.280057, -79.953324 37.280157)",t,Valley Metro Roanoke,-1.0,4818.1.5696328:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102852,1500884,1000531,bus,1,4818.1,2,boarding_links,0.008829685863845058,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.953424 37.280057, -79.953324 37.280157)",t,Valley Metro Roanoke,-1.0,4818.1.5696328:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102853,1000531,1500885,bus,1,4818.1,2,boarding_links,0.008829685863845058,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-79.953424 37.280057, -79.953324 37.280157)",t,Valley Metro Roanoke,-1.0,4818.1.5696328:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102854,1500885,1000531,bus,1,4818.1,2,boarding_links,0.008829685863845058,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-79.953424 37.280057, -79.953324 37.280157)",t,Valley Metro Roanoke,-1.0,4818.1.5696328:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102855,1000602,1500886,bus,1,4818.1,2,boarding_links,0.008829848766199442,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.03032400000001 37.276475, -80.030224 37.276575)",t,Valley Metro Roanoke,-1.0,4818.1.5696401:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24,,,
102856,1500886,1000602,bus,1,4818.1,2,boarding_links,0.008829848766199442,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.03032400000001 37.276475, -80.030224 37.276575)",t,Valley Metro Roanoke,-1.0,4818.1.5696401:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24,,,
102857,1000602,1500887,bus,1,4818.1,2,boarding_links,0.008829848766199442,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.03032400000001 37.276475, -80.030224 37.276575)",t,Valley Metro Roanoke,-1.0,4818.1.5696401:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102858,1500887,1000602,bus,1,4818.1,2,boarding_links,0.008829848766199442,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.03032400000001 37.276475, -80.030224 37.276575)",t,Valley Metro Roanoke,-1.0,4818.1.5696401:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102859,1000602,1500888,bus,1,4818.1,2,boarding_links,0.008829848766199442,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.03032400000001 37.276475, -80.030224 37.276575)",t,Valley Metro Roanoke,-1.0,4818.1.5696401:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102860,1500888,1000602,bus,1,4818.1,2,boarding_links,0.008829848766199442,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.03032400000001 37.276475, -80.030224 37.276575)",t,Valley Metro Roanoke,-1.0,4818.1.5696401:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102861,1000603,1500889,bus,1,4818.1,2,boarding_links,0.00882977827629043,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.032831 37.278025, -80.032731 37.278125)",t,Valley Metro Roanoke,-1.0,4818.1.5696402:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24,,,
102862,1500889,1000603,bus,1,4818.1,2,boarding_links,0.00882977827629043,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.032831 37.278025, -80.032731 37.278125)",t,Valley Metro Roanoke,-1.0,4818.1.5696402:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24,,,
102863,1000603,1500890,bus,1,4818.1,2,boarding_links,0.00882977827629043,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.032831 37.278025, -80.032731 37.278125)",t,Valley Metro Roanoke,-1.0,4818.1.5696402:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102864,1500890,1000603,bus,1,4818.1,2,boarding_links,0.00882977827629043,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.032831 37.278025, -80.032731 37.278125)",t,Valley Metro Roanoke,-1.0,4818.1.5696402:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49,,,
102865,1000603,1500891,bus,1,4818.1,2,boarding_links,0.00882977827629043,1,0,2.0,0.0,10,0.0,0.15,4.0,0.0,"LINESTRING (-80.032831 37.278025, -80.032731 37.278125)",t,Valley Metro Roanoke,-1.0,4818.1.5696402:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
102866,1500891,1000603,bus,1,4818.1,2,boarding_links,0.00882977827629043,1,0,2.0,0.0,1,0.0,0.15,4.0,0.0,"LINESTRING (-80.032831 37.278025, -80.032731 37.278125)",t,Valley Metro Roanoke,-1.0,4818.1.5696402:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50,,,
