stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
5696113,,"Grandin SB at Windsor","",37.262261,-79.978434,,,0,,,0,,
5696114,,"Grandview NB at Edinburgh","",37.311067,-79.960179,,,0,,,0,,
5696115,,"Grandview NB at Marr","",37.31246,-79.961833,,,0,,,0,,
5696116,,"Grandview NB at Vancouver","",37.308695,-79.957438,,,0,,,0,,
5696117,,"Grandview SB at Edinburgh","",37.311097,-79.960379,,,0,,,0,,
5696118,,"Grandview SB at Hershberger","",37.313783,-79.963499,,,0,,,0,,
5696119,,"Grandview SB at Marr","",37.312466,-79.961998,,,0,,,0,,
5696120,,"Grandview SB at Vancouver","",37.308751,-79.957691,,,0,,,0,,
5696121,,"Greenbrier EB at Clinton","",37.269414,-79.911843,,,0,,,0,,
5696122,,"Greenland NB at 10th","",37.296664,-79.946923,,,0,,,0,,
5696123,,"Greenland NB at Cumberland","",37.298304,-79.949384,,,0,,,0,,
5696124,,"Greenland NB at Maycrest","",37.300804,-79.953211,,,0,,,0,,
5696125,,"Greenland NB at Northminster","",37.303024,-79.955999,,,0,,,0,,
5696126,,"Greenland NB at Oakland","",37.299471,-79.951079,,,0,,,0,,
5696127,,"Greenland SB at 10th","",37.296603,-79.947021,,,0,,,0,,
5696128,,"Greenland SB at Avalon","",37.303574,-79.956691,,,0,,,0,,
5696129,,"Greenland SB at Cumberland","",37.298352,-79.949643,,,0,,,0,,
5696130,,"Greenland SB at Oakland","",37.299698,-79.951353,,,0,,,0,,
5696131,,"Gus Nicks NB at Eastern","",37.289039,-79.908033,,,0,,,0,,
5696132,,"Gus Nicks NB at Orange","",37.29039,-79.909537,,,0,,,0,,
5696133,,"Gus Nicks SB at Eastern","",37.289067,-79.908273,,,0,,,0,,
5696134,,"Gus Nicks SB at King","",37.286273,-79.902305,,,0,,,0,,
5696135,,"Gus Nicks SB at Orange","",37.290283,-79.909623,,,0,,,0,,
5696136,,"Hardy EB at Kroger","",37.273063,-79.886848,,,0,,,0,,
5696137,,"Hardy WB at Bedford","",37.27323,-79.886826,,,0,,,0,,
5696138,,"Hardy WB at Bypass (CVS)","",37.273585,-79.883438,,,0,,,0,,
5696142,,"Hershberger EB at Bean","",37.315399,-79.957391,,,0,,,0,,
5696143,,"Hershberger EB at Bluebell (Friendship Manor)","",37.321537,-79.945128,,,0,,,0,,
5696144,,"Hershberger EB at Eden","",37.31476,-79.959497,,,0,,,0,,
5696145,,"Hershberger EB at Hazelridge","",37.320431,-79.947237,,,0,,,0,,
5696146,,"Hershberger EB at Hubert/Winsloe","",37.3187,-79.950809,,,0,,,0,,
5696147,,"Hershberger EB at Plantation (Skate Center)","",37.323375,-79.937454,,,0,,,0,,
5696148,,"Hershberger EB at Williamson (Walgreen's)","",37.316611,-79.95471,,,0,,,0,,
5696149,,"Hershberger EB at Williamson (Shell station)","",37.316204,-79.955471,,,0,,,0,,
5696150,,"Hershberger WB at Bean (McDonalds)","",37.315611,-79.958012,,,0,,,0,,
5696151,,"Hershberger WB at Bluebell (Friendship Manor)","",37.321618,-79.945255,,,0,,,0,,
5696152,,"Hershberger WB at Cove (Valley View Garden Apartments)","",37.303138,-79.985576,,,0,,,0,,
5696153,,"Hershberger WB at Fairhope","",37.302276,-79.992021,,,0,,,0,,
5696154,,"Hershberger WB at Friends (Friendship Manor)","",37.322231,-79.943703,,,0,,,0,,
5696155,,"Hershberger WB at Hazelridge","",37.320623,-79.947181,,,0,,,0,,
5696156,,"Hershberger WB at Hubert/Winsloe","",37.318866,-79.950813,,,0,,,0,,
5696157,,"Hershberger at Ordway (U-haul)","",37.305668,-79.977888,,,0,,,0,,
5696158,,"Hershberger WB at Plantation (Edinburgh Square)","",37.323724,-79.937047,,,0,,,0,,
5696159,,"Hershberger WB at Prestige Motors","",37.303667,-80.006709,,,0,,,0,,
5696160,,"Hershberger WB at Rutgers (Krispy Kreme))","",37.31438,-79.962275,,,0,,,0,,
5696161,,"Hershberger WB at Westside","",37.302053,-79.996554,,,0,,,0,,
5696162,,"Hershberger WB at Williamson (Radio Shack)","",37.316721,-79.954787,,,0,,,0,,
5696164,,"Hoback at Big Lots parking lot","",37.305544,-79.980067,,,0,,,0,,
5696165,,"Hollins EB at Plantation","",37.307463,-79.931724,,,0,,,0,,
5696166,,"Hollins NB at Mason Mill","",37.293181,-79.925541,,,0,,,0,,
5696167,,"Hollins NB at Missouri","",37.288789,-79.924937,,,0,,,0,,
5696168,,"Hollins NB at Mohawk","",37.287037,-79.924854,,,0,,,0,,
5696169,,"Hollins NB at Norton","",37.298864,-79.925326,,,0,,,0,,
5696170,,"Hollins NB at Old Mountain","",37.305541,-79.925853,,,0,,,0,,
5696171,,"Hollins NB at Orange (Car Wash)","",37.283355,-79.924704,,,0,,,0,,
5696172,,"Hollins NB at Pearl","",37.302637,-79.925437,,,0,,,0,,
5696173,,"Hollins NB at Shull","",37.294838,-79.925544,,,0,,,0,,
5696174,,"Hollins SB at Liberty","",37.29784,-79.925477,,,0,,,0,,
5696175,,"Hollins SB at Mason Mill","",37.293294,-79.925604,,,0,,,0,,
5696176,,"Hollins SB at Missouri","",37.288849,-79.925059,,,0,,,0,,
5696177,,"Hollins SB at Mohawk","",37.287118,-79.924987,,,0,,,0,,
5696178,,"Hollins SB at Old Mountain","",37.30564,-79.926177,,,0,,,0,,
5696179,,"Hollins SB at Orange","",37.283637,-79.92505,,,0,,,0,,
5696180,,"Hollins SB at Pearl","",37.302792,-79.925611,,,0,,,0,,
5696181,,"Hollins SB at Riley","",37.306771,-79.92767,,,0,,,0,,
5696182,,"Hollins SB at Shull","",37.294755,-79.925702,,,0,,,0,,
5696183,,"Hollins WB at Plantation","",37.3076,-79.931776,,,0,,,0,,
5696184,,"Huff NB at Floraland","",37.305309,-79.958394,,,0,,,0,,
5696185,,"Hunt EB at 8th","",37.290799,-79.945182,,,0,,,0,,
5696186,,"Hunt EB at Liberty","",37.289989,-79.943109,,,0,,,0,,
5696187,,"Hunt WB at 10th","",37.292559,-79.949463,,,0,,,0,,
5696188,,"Hunt WB at 8th","",37.290847,-79.945085,,,0,,,0,,
5696189,,"Hunt WB at Liberty","",37.290044,-79.943033,,,0,,,0,,
5696190,,"Jamison EB at 14th","",37.27179,-79.920469,,,0,,,0,,
5696191,,"Jamison WB at 10th","",37.269621,-79.927285,,,0,,,0,,
5696192,,"Jamison WB at 12th","",37.270375,-79.924087,,,0,,,0,,
5696193,,"Jamison WB at 4th St","",37.267046,-79.935492,,,0,,,0,,
5696194,,"Jamison WB at 6th St","",37.26814,-79.932642,,,0,,,0,,
5696195,,"Jamison WB at 8th St","",37.268938,-79.930215,,,0,,,0,,
5696196,,"Jefferson NB at Albemarle","",37.263238,-79.941334,,,0,,,0,,
5696199,,"Jefferson NB at Reid","",37.265768,-79.940966,,,0,,,0,,
5696200,,"Jefferson SB at Albemarle","",37.263436,-79.941484,,,0,,,0,,
5696201,,"Jefferson SB at Bullitt","",37.268492,-79.940736,,,0,,,0,,
5696203,,"Jefferson SB at Luck","",37.26996,-79.940661,,,0,,,0,,
5696204,,"Jefferson SB at Marion (Breast Cancer Center)","",37.261834,-79.941606,,,0,,,0,,
5696205,,"Jefferson SB at McClanahan","",37.250031,-79.944331,,,0,,,0,,
5696209,,"Keagy NB at Apperson (McDonalds)","",37.265198,-80.024391,,,0,,,0,,
5696210,,"Keagy SB at Apperson (McDonalds)","",37.265266,-80.024443,,,0,,,0,,
5696211,,"Kenwood EB at 17th","",37.270625,-79.916076,,,0,,,0,,
5696212,,"Kenwood WB at 14th","",37.270825,-79.919128,,,0,,,0,,
5696213,,"Kenwood WB at 15th","",37.270502,-79.918204,,,0,,,0,,
5696214,,"Kenwood WB at 17th","",37.270703,-79.916118,,,0,,,0,,
5696216,,"Kimball NB at 4th","",37.275198,-79.93456,,,0,,,0,,
5696217,,"Kimball NB at Orange","",37.282103,-79.929216,,,0,,,0,,
5696218,,"Kimball NB at Rutherford (Roanoke Gas)","",37.27777,-79.930968,,,0,,,0,,
5696219,,"Kimball SB at 4th","",37.27539,-79.934168,,,0,,,0,,
5696220,,"Kimball SB at McDowell","",37.281359,-79.929236,,,0,,,0,,
5696221,,"Kimball SB at Rutherford","",37.277828,-79.931046,,,0,,,0,,
5696222,,"King Charles SB at Pike","",37.253098,-79.91415,,,0,,,0,,
5696223,,"King NB at Gus Nicks","",37.28612,-79.902194,,,0,,,0,,
5696224,,"Lafayette NB at Florida","",37.294997,-79.973548,,,0,,,0,,
5696225,,"Lafayette NB at Massachusetts","",37.293072,-79.975112,,,0,,,0,,
5696226,,"Lafayette NB at New York","",37.290235,-79.976089,,,0,,,0,,
5696227,,"Lafayette SB at Florida","",37.295144,-79.973673,,,0,,,0,,
5696228,,"Lafayette SB at Massachusetts","",37.293267,-79.975174,,,0,,,0,,
5696229,,"Lafayette SB at New York","",37.290337,-79.976288,,,0,,,0,,
5696230,,"Lewis Gale Medical Center","",37.263075,-80.029423,,,0,,,0,,
5696231,,"Liberty NB at Dupree","",37.288383,-79.943502,,,0,,,0,,
5696232,,"Liberty SB at Dupree (Lincoln Terrace Elementary)","",37.288462,-79.943615,,,0,,,0,,
5696233,,"Loudon EB at 10th","",37.278441,-79.955859,,,0,,,0,,
5696234,,"Loudon EB at 12th","",37.279326,-79.958719,,,0,,,0,,
5696235,,"Loudon EB at 14th","",37.280197,-79.961578,,,0,,,0,,
5696236,,"Loudon EB at 16th","",37.281082,-79.96449,,,0,,,0,,
5696237,,"Loudon EB at 18th","",37.281955,-79.967388,,,0,,,0,,
5696238,,"Loudon EB at 20th","",37.282835,-79.970222,,,0,,,0,,
5696239,,"Loudon EB at 22nd","",37.283992,-79.97402,,,0,,,0,,
5696240,,"Loudon WB at 10th","",37.278354,-79.955425,,,0,,,0,,
5696241,,"Loudon WB at 12th","",37.279275,-79.958472,,,0,,,0,,
5696242,,"Loudon WB at 14th","",37.280161,-79.961372,,,0,,,0,,
5696243,,"Loudon WB at 16th","",37.281036,-79.964245,,,0,,,0,,
5696244,,"Loudon WB at 18th","",37.28192,-79.967138,,,0,,,0,,
5696245,,"Loudon WB at 20th","",37.28281,-79.970027,,,0,,,0,,
5696246,,"Loudon WB at 22nd","",37.283876,-79.973524,,,0,,,0,,
5696247,,"Madison at 10th","",37.282149,-79.954577,,,0,,,0,,
5696248,,"Madison at 8th","",37.281753,-79.95155,,,0,,,0,,
5696249,,"Madison at 10th","",37.282221,-79.954604,,,0,,,0,,
5696250,,"Madison at 8th","",37.281735,-79.951246,,,0,,,0,,
5696251,,"Maiden WB at Bluemont","",37.264663,-79.968434,,,0,,,0,,
5696252,,"Maiden WB at Denniston","",37.263973,-79.971574,,,0,,,0,,
5696253,,"Main NB at Howbert","",37.263018,-79.958825,,,0,,,0,,
5696254,,"Main NB at Kerns","",37.261587,-79.960457,,,0,,,0,,
5696255,,"Main NB at Summit","",37.260052,-79.964325,,,0,,,0,,
5696256,,"Main NB at Windsor","",37.258509,-79.965568,,,0,,,0,,
5696258,,"Main SB at Howbert","",37.263262,-79.959005,,,0,,,0,,
5696259,,"Main SB at Kerns","",37.261808,-79.96041,,,0,,,0,,
5696260,,"Main SB at Summit","",37.260222,-79.964366,,,0,,,0,,
5696261,,"Main SB at Windsor","",37.258681,-79.965768,,,0,,,0,,
5696263,,"Marr EB at Rutgers","",37.313547,-79.96033,,,0,,,0,,
5696264,,"McClanahan EB at Jefferson","",37.249302,-79.944729,,,0,,,0,,
5696265,,"McClanahan EB at Rosalind","",37.250349,-79.946926,,,0,,,0,,
5696266,,"McClanahan NB at Fresenius Dialysis Center","",37.251948,-79.95009,,,0,,,0,,
5696267,,"McClanahan SB at Fresenius Dialysis Center","",37.251748,-79.949916,,,0,,,0,,
5696268,,"McClanahan WB at Rosalind","",37.250403,-79.946721,,,0,,,0,,
5696269,,"McDowell at 5th","",37.28129,-79.946457,,,0,,,0,,
5696270,,"McDowell  at 6th","",37.281779,-79.948673,,,0,,,0,,
5696271,,"McDowell at 5th","",37.281332,-79.946445,,,0,,,0,,
5696272,,"McDowell at 6th (Blue Ridge Behavioral Health)","",37.281986,-79.9495,,,0,,,0,,
5696274,,"Melrose EB at 12th","",37.282448,-79.95741,,,0,,,0,,
5696277,,"Melrose EB at 18th","",37.284543,-79.966407,,,0,,,0,,
5696278,,"Melrose EB at 20th","",37.285075,-79.969463,,,0,,,0,,
5696279,,"Melrose EB at 23rd","",37.285933,-79.973957,,,0,,,0,,
5696280,,"Melrose EB at 35th","",37.292949,-79.994603,,,0,,,0,,
5696281,,"Melrose EB at Fentress","",37.293892,-79.997317,,,0,,,0,,
5696282,,"Melrose EB at Forest Park","",37.288111,-79.980784,,,0,,,0,,
5696283,,"Melrose EB at Gun Club","",37.298457,-80.014279,,,0,,,0,,
5696284,,"Melrose EB at Lafayette (Goodwill)","",37.287787,-79.977953,,,0,,,0,,
5696285,,"Melrose EB at Monroe","",37.295958,-80.003563,,,0,,,0,,
5696286,,"Melrose EB at Old Country Club (Burger King)","",37.290364,-79.988543,,,0,,,0,,
5696287,,"Melrose EB at Peck","",37.298929,-80.018285,,,0,,,0,,
5696288,,"Melrose EB at Peters Creek (Uhaul)","",37.297152,-80.009194,,,0,,,0,,
5696289,,"Melrose EB at Van Buren","",37.295369,-80.001625,,,0,,,0,,
5696290,,"Melrose EB at Victoria (Melrose Towers)","",37.289338,-79.98594,,,0,,,0,,
5696291,,"Melrose EB at Westside","",37.294498,-79.999176,,,0,,,0,,
5696292,,"Melrose EB near Country Club (opposite ABC store)","",37.291515,-79.99112,,,0,,,0,,
5696293,,"Melrose WB at 12th","",37.282481,-79.957129,,,0,,,0,,
5696294,,"Melrose WB at 14th","",37.283451,-79.960092,,,0,,,0,,
5696295,,"Melrose WB at 16th","",37.284034,-79.963004,,,0,,,0,,
5696296,,"Melrose WB at 18th","",37.284568,-79.966129,,,0,,,0,,
5696297,,"Melrose WB at 20th","",37.285138,-79.969163,,,0,,,0,,
5696298,,"Melrose WB at 23rd","",37.285974,-79.973704,,,0,,,0,,
5696299,,"Melrose WB at 35th","",37.293132,-79.994392,,,0,,,0,,
5696300,,"Melrose WB at Bellevue","",37.299224,-80.022682,,,0,,,0,,
5696301,,"Melrose WB at Comer","",37.29655,-80.005086,,,0,,,0,,
5696302,,"Melrose WB at Fentress","",37.294058,-79.997104,,,0,,,0,,
5696303,,"Melrose WB at Forest Park","",37.288311,-79.980399,,,0,,,0,,
5696304,,"Melrose WB at Gun Club","",37.298794,-80.014623,,,0,,,0,,
5696305,,"Melrose WB at Lafayette (opposite Goodwill)","",37.287849,-79.977528,,,0,,,0,,
5696306,,"Melrose WB at Old Country Club","",37.290467,-79.988227,,,0,,,0,,
5696307,,"Melrose WB at Otter","",37.299249,-80.020646,,,0,,,0,,
5696308,,"Melrose WB at Palmetto","",37.288957,-79.983572,,,0,,,0,,
5696309,,"Melrose WB at Peck","",37.299108,-80.01809,,,0,,,0,,
5696310,,"Melrose WB at Pilot","",37.297785,-80.011061,,,0,,,0,,
5696311,,"Melrose WB at Victoria","",37.289586,-79.986091,,,0,,,0,,
5696312,,"Melrose WB at Westside","",37.294895,-79.999543,,,0,,,0,,
5696313,,"Melrose WB near Country Club (ABC Store)","",37.291726,-79.991002,,,0,,,0,,
5696314,,"Memorial EB at Brunswick","",37.266207,-79.979918,,,0,,,0,,
5696315,,"Memorial EB at Fauquier","",37.267367,-79.987294,,,0,,,0,,
5696316,,"Memorial EB at Oxford","",37.266652,-79.972253,,,0,,,0,,
5696317,,"Memorial EB at Winborne","",37.265783,-79.975868,,,0,,,0,,
5696318,,"Memorial WB at Amherst (Virginia Heights Elementary)","",37.265869,-79.977289,,,0,,,0,,
5696319,,"Memorial WB at Brunswick","",37.26626,-79.979755,,,0,,,0,,
5696320,,"Memorial WB at Chesterfield","",37.266619,-79.981959,,,0,,,0,,
5696321,,"Memorial WB at Oxford","",37.26676,-79.972112,,,0,,,0,,
5696322,,"Memorial WB at Wasena","",37.267203,-79.970322,,,0,,,0,,
5696323,,"Memorial WB at Winborne","",37.265904,-79.975616,,,0,,,0,,
5696324,,"Montrose WB at 13th","",37.268981,-79.920227,,,0,,,0,,
5696325,,"Moorman EB at 10th","",37.280909,-79.954828,,,0,,,0,,
5696326,,"Moorman EB at 7th","",37.278524,-79.950927,,,0,,,0,,
5696327,,"Moorman EB at 8th","",37.279354,-79.952101,,,0,,,0,,
5696328,,"Moorman EB at 9th","",37.280157,-79.953324,,,0,,,0,,
5696329,,"Moorman WB at 10th","",37.280927,-79.954638,,,0,,,0,,
5696330,,"Moorman WB at 11th","",37.281207,-79.956026,,,0,,,0,,
5696331,,"Moorman WB at 7th","",37.278275,-79.950556,,,0,,,0,,
5696332,,"Moorman WB at 8th","",37.279367,-79.951975,,,0,,,0,,
5696333,,"Mountain View EB at Bridge","",37.270006,-79.9822,,,0,,,0,,
5696334,,"Mountain View EB at Byrne","",37.270597,-79.984091,,,0,,,0,,
5696335,,"Mountain View EB at Mountain View Terrace Apartments","",37.270288,-79.985799,,,0,,,0,,
5696336,,"Mountain View WB at Bridge","",37.270008,-79.982065,,,0,,,0,,
5696337,,"Mountain View WB at Byrne","",37.27067,-79.984103,,,0,,,0,,
5696338,,"Mountain View WB at Mountain View Terrace Apartments","",37.270352,-79.985821,,,0,,,0,,
5696339,,"Mt Pleasant EB at Medical Center Driveway","",37.250401,-79.916163,,,0,,,0,,
5696340,,"New Spring Branch SB at Baltimore","",37.228553,-79.932153,,,0,,,0,,
5696341,,"New Spring Branch SB at Tipton","",37.230665,-79.930937,,,0,,,0,,
5696342,,"New Spring Branch SB at Yellow Mountain","",37.2269,-79.933031,,,0,,,0,,
5696343,,"Norfolk EB at Campbell (Valley Metro Admin Bldg.)","",37.274834,-79.927464,,,0,,,0,,
5696344,,"Ogden NB at Circle Brook (Pebble Creek Apartments)","",37.234864,-79.982951,,,0,,,0,,
5696345,,"Ogden NB at Colonial","",37.236604,-79.98829,,,0,,,0,,
5696346,,"Ogden NB at Honeywood/Windward (Honeywood Apartments)","",37.231913,-79.981291,,,0,,,0,,
5696347,,"Ogden SB at Circle Brook (Pebble Creek Apartments)","",37.23493,-79.983156,,,0,,,0,,
5696348,,"Ogden SB at Colonial","",37.236511,-79.988337,,,0,,,0,,
5696349,,"Ogden SB at Honeywood/Windward (Honeywood Apartments)","",37.232156,-79.981422,,,0,,,0,,
5696350,,"Ogden SB at Leslie","",37.229927,-79.981592,,,0,,,0,,
5696351,,"Orange EB at 3 1/2 Street","",37.282687,-79.944096,,,0,,,0,,
5696352,,"Orange EB at 5th","",37.283092,-79.947328,,,0,,,0,,
5696353,,"Orange EB at 8th","",37.283387,-79.950955,,,0,,,0,,
5696354,,"Orange EB at Hickory Woods","",37.296941,-79.898544,,,0,,,0,,
5696355,,"Orange EB at King ","",37.300238,-79.894485,,,0,,,0,,
5696356,,"Orange EB at Mecca","",37.295217,-79.901433,,,0,,,0,,
5696357,,"Orange EB at Wells Fargo","",37.303798,-79.891703,,,0,,,0,,
5696358,,"Orange EB east of 24th (at BP station)","",37.292675,-79.905863,,,0,,,0,,
5696359,,"Orange WB at 3 1/2 Street","",37.28285067056349,-79.94421885648346,,,0,,,0,,
5696360,,"Orange WB at 5th","",37.28324,-79.946957,,,0,,,0,,
5696361,,"Orange WB at 8th","",37.283542,-79.950586,,,0,,,0,,
5696362,,"Orange WB at Hickory Woods","",37.296897,-79.89918,,,0,,,0,,
5696363,,"Orange WB at King","",37.300981,-79.894122,,,0,,,0,,
5696364,,"Orange WB at Mecca","",37.295444,-79.901518,,,0,,,0,,
5696365,,"Orange WB east of 24th (opposite car wash)","",37.29199,-79.907605,,,0,,,0,,
5696366,,"Patterson EB at 10th","",37.271766,-79.959098,,,0,,,0,,
5696367,,"Patterson EB at 12th","",37.27223,-79.962136,,,0,,,0,,
5696368,,"Patterson EB at 13th","",37.272421,-79.96369,,,0,,,0,,
5696369,,"Patterson EB at 14th","",37.272687,-79.96502,,,0,,,0,,
5696370,,"Patterson EB at 16th","",37.273337,-79.968004,,,0,,,0,,
5696371,,"Patterson EB at 8th","",37.271319,-79.955985,,,0,,,0,,
5696372,,"Patterson WB at 10th","",37.271819,-79.958635,,,0,,,0,,
5696373,,"Patterson WB at 12th","",37.272281,-79.961892,,,0,,,0,,
5696374,,"Patterson WB at 14th","",37.272798,-79.964757,,,0,,,0,,
5696375,,"Patterson WB at 16th","",37.273436,-79.96779,,,0,,,0,,
5696376,,"Patterson WB at 18th","",37.274023,-79.970795,,,0,,,0,,
5696377,,"Patterson WB at 7th","",37.27119,-79.95441,,,0,,,0,,
5696378,,"Peters Creek NB at Appleton","",37.306232,-80.00658,,,0,,,0,,
5696379,,"Peters Creek NB at Food Lion Entrance","",37.313823,-80.00555,,,0,,,0,,
5696380,,"Peters Creek NB at Woodbridge","",37.311026,-80.006595,,,0,,,0,,
5696381,,"Plantation NB at 4411","",37.317497,-79.933077,,,0,,,0,,
5696382,,"Plantation NB at Columbia/Preston","",37.313946,-79.933158,,,0,,,0,,
5696383,,"Plantation NB at Fleming","",37.310595,-79.932477,,,0,,,0,,
5696384,,"Plantation NB at Hollins/John Richardson (Food Lion Driveway)","",37.322016,-79.934627,,,0,,,0,,
5696385,,"Plantation SB at Columbia/Preston","",37.314251,-79.933326,,,0,,,0,,
5696386,,"Plantation SB at Fleming","",37.310838,-79.932681,,,0,,,0,,
5696387,,"Plantation SB at Frontier","",37.317495,-79.933347,,,0,,,0,,
5696388,,"Plantation SB at Walmart","",37.322328,-79.935084,,,0,,,0,,
5696389,,"Pollard NB at Jackson","",37.27896,-79.897972,,,0,,,0,,
5696390,,"Pollard NB at Jefferson","",37.277304,-79.898775,,,0,,,0,,
5696391,,"Pollard SB at Cedar","",37.277328,-79.898957,,,0,,,0,,
5696392,,"Pollard SB at Municipal Building","",37.278397,-79.898279,,,0,,,0,,
5696393,,"Pollard SB at Post Office","",37.280271,-79.897622,,,0,,,0,,
5696395,,"Red Rock NB at Brambleton (Shell station)","",37.241766,-79.994341,,,0,,,0,,
5696396,,"Riverland EB at Garden City","",37.249347,-79.920064,,,0,,,0,,
5696398,,"Riverland WB at Dollar General","",37.249499,-79.920285,,,0,,,0,,
5696399,,"Roanoke -Blacksburg Regional Airport","",37.320612,-79.969222,,,0,,,0,,
5696400,,"Roanoke Blvd EB at Disabled Veterans Store","",37.278855,-80.014268,,,0,,,0,,
5696401,,"Roanoke Blvd EB at Easton","",37.276575,-80.030224,,,0,,,0,,
5696402,,"Roanoke Blvd EB at General Electric","",37.278125,-80.032731,,,0,,,0,,
5696403,,"Roanoke Blvd EB at McDivitt (Arnold R Burton School)","",37.275849,-80.027657,,,0,,,0,,
5696404,,"Roanoke Blvd NB at 8th (Salem Civic Center)","",37.283941,-80.040876,,,0,,,0,,
5696405,,"Roanoke Blvd NB at General Electric","",37.278678,-80.033324,,,0,,,0,,
5696406,,"Roanoke Blvd WB at Arch","",37.287315,-80.048418,,,0,,,0,,
5696407,,"Roanoke Blvd WB at Disabled Veterans Store","",37.278872,-80.0143,,,0,,,0,,
5696408,,"Roanoke Blvd WB at Idaho/Roanoke (Carolina Forest Apts)","",37.286536,-80.044667,,,0,,,0,,
5696409,,"Roanoke Blvd WB at McDivitt (East Salem Elementary)","",37.275966,-80.027239,,,0,,,0,,
5696411,,"Roanoke Memorial Hospital","",37.251817,-79.943017,,,0,,,0,,
5696412,,"Roanoke NB at Catawba","",37.280237,-80.035681,,,0,,,0,,
5696413,,"Routt at Cove","",37.308595,-79.990009,,,0,,,0,,
5696414,,"Routt at Ferncliff","",37.310106,-79.988057,,,0,,,0,,
5696415,,"Routt at Cove","",37.308676,-79.990092,,,0,,,0,,
5696416,,"Rugby at 10th","",37.286948,-79.952846,,,0,,,0,,
5696417,,"Rugby at 12th","",37.287443,-79.95601,,,0,,,0,,
5696418,,"Rugby at 14th","",37.289454,-79.958065,,,0,,,0,,
5696419,,"Rugby at 16th","",37.290645,-79.961729,,,0,,,0,,
5696420,,"Rugby at 10th","",37.287058,-79.952857,,,0,,,0,,
5696421,,"Rugby at 12th","",37.287473,-79.95585,,,0,,,0,,
5696422,,"Rugby at 14th","",37.28952,-79.95801,,,0,,,0,,
5696423,,"Rugby at 16th","",37.290659,-79.961542,,,0,,,0,,
5696424,,"Rutgers SB at K&W","",37.315959,-79.962233,,,0,,,0,,
5696425,,"Rutgers SB at Kroger Fuel Center","",37.317883,-79.963828,,,0,,,0,,
5696426,,"Salem Avenue EB at 10th","",37.273546,-79.95875,,,0,,,0,,
5696427,,"Salem Avenue EB at 13th","",37.274261,-79.963344,,,0,,,0,,
5696428,,"Salem Avenue EB at 16th","",37.275219,-79.967379,,,0,,,0,,
5696429,,"Salem Avenue EB at 6th","",37.272643,-79.952246,,,0,,,0,,
5696430,,"Salem Avenue WB at 10th","",37.273576,-79.95824,,,0,,,0,,
5696431,,"Salem Avenue WB at 12th","",37.27407,-79.961491,,,0,,,0,,
5696432,,"Salem Avenue WB at 14th","",37.274436,-79.964046,,,0,,,0,,
5696433,,"Salem Avenue WB at 16th","",37.275235,-79.967178,,,0,,,0,,
5696436,,"Salem Avenue WB at 5th","",37.272404,-79.949678,,,0,,,0,,
5696437,,"Salem Avenue WB at 6th","",37.272716,-79.952056,,,0,,,0,,
5696438,,"Salem Avenue WB at 8th","",37.273109,-79.955443,,,0,,,0,,
5696439,,"Salem EB at 4th","",37.272331,-79.948892,,,0,,,0,,
5696440,,"Salem EB at 8th","",37.273067,-79.955681,,,0,,,0,,
5696441,,"Salem Turnpike EB at 24th","",37.284735,-79.976766,,,0,,,0,,
5696442,,"Salem Turnpike EB at 30th","",37.285222,-79.984598,,,0,,,0,,
5696443,,"Salem Turnpike EB at 31st (Structural Steel)","",37.285569473175606,-79.98743120468521,,,0,,,0,,
5696444,,"Salem Turnpike EB at Delta","",37.284838,-79.980159,,,0,,,0,,
5696445,,"Salem Turnpike EB near 31st (Contractor's Building Supply)","",37.285972,-79.990607,,,0,,,0,,
5696446,,"Salem Turnpike WB at 24th","",37.28477,-79.976684,,,0,,,0,,
5696447,,"Salem Turnpike WB at 29th","",37.285167,-79.983734,,,0,,,0,,
5696448,,"Salem Turnpike WB at 31st (Structural Steel)","",37.285789,-79.988732,,,0,,,0,,
5696449,,"Salem Turnpike WB at Delta","",37.284862,-79.979871,,,0,,,0,,
5696450,,"Salem Turnpike WB at Westwood","",37.286434,-79.994226,,,0,,,0,,
5696451,,"Salem Walmart Parking Lot","",37.290311,-80.087793,,,0,,,0,,
5696452,,"Shenandoah EB at 36th/Beech","",37.281351,-79.997136,,,0,,,0,,
5696453,,"Shenandoah EB at Cherry Hill","",37.279209,-80.007108,,,0,,,0,,
5696454,,"Shenandoah EB at Old Spanish Trail","",37.279269,-80.010125,,,0,,,0,,
5696455,,"Shenandoah EB at Westside (Convenience Store)","",37.280194,-80.003461,,,0,,,0,,
5696456,,"Shenandoah WB at 36th/Beech","",37.281411,-79.996964,,,0,,,0,,
5696457,,"Shenandoah WB at 6th","",37.274933,-79.950533,,,0,,,0,,
5696458,,"Shenandoah WB at 8th","",37.275814,-79.953424,,,0,,,0,,
5696459,,"Shenandoah WB at Calvary Chapel","",37.280226,-80.003523,,,0,,,0,,
5696460,,"Shenandoah WB at Food Lion","",37.279273,-80.007739,,,0,,,0,,
5696461,,"Staunton EB at 12th","",37.285654,-79.956497,,,0,,,0,,
5696462,,"Staunton EB at 14th","",37.285956,-79.958759,,,0,,,0,,
5696463,,"Staunton EB at 16th","",37.286703,-79.962591,,,0,,,0,,
5696464,,"Staunton EB at 18th","",37.287263,-79.965608,,,0,,,0,,
