id,from_node_id,to_node_id,transit_type,dir_flag,directed_route_id,link_type,name,length,lanes,capacity,free_speed,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_penalty1,geometry,allowed_uses,agency_name,stop_sequence,directed_service_id
101655,150286,100033,bus,1,4787.1,2,transit_boarding_links,0.008829031029399543,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.948466 37.294453999999995, -79.948366 37.294554)",t,Valley Metro Roanoke,-1,4787.1.5695778:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101656,100035,150287,bus,1,4787.1,2,transit_boarding_links,0.008829116501911705,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94969 37.292575, -79.94959 37.292675)",t,Valley Metro Roanoke,-1,4787.1.5695780:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101657,150287,100035,bus,1,4787.1,2,transit_boarding_links,0.008829116501911705,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94969 37.292575, -79.94959 37.292675)",t,Valley Metro Roanoke,-1,4787.1.5695780:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101658,100152,150288,bus,1,4787.1,2,transit_boarding_links,0.008829535733178755,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.941455 37.283358, -79.941355 37.283458)",t,Valley Metro Roanoke,-1,4787.1.5695910:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101659,150288,100152,bus,1,4787.1,2,transit_boarding_links,0.008829535733178755,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.941455 37.283358, -79.941355 37.283458)",t,Valley Metro Roanoke,-1,4787.1.5695910:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101660,100153,150289,bus,1,4787.1,2,transit_boarding_links,0.00882942648474883,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94305 37.285759999999996, -79.94295 37.28586)",t,Valley Metro Roanoke,-1,4787.1.5695911:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101661,150289,100153,bus,1,4787.1,2,transit_boarding_links,0.00882942648474883,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94305 37.285759999999996, -79.94295 37.28586)",t,Valley Metro Roanoke,-1,4787.1.5695911:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101662,100268,150290,bus,1,4787.1,2,transit_boarding_links,0.008828454949216488,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.95612100000001 37.307117, -79.956021 37.307217)",t,Valley Metro Roanoke,-1,4787.1.5696038:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101663,150290,100268,bus,1,4787.1,2,transit_boarding_links,0.008828454949216488,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.95612100000001 37.307117, -79.956021 37.307217)",t,Valley Metro Roanoke,-1,4787.1.5696038:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101664,100269,150291,bus,1,4787.1,2,transit_boarding_links,0.00882853579710057,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.958583 37.305339999999994, -79.958483 37.30544)",t,Valley Metro Roanoke,-1,4787.1.5696039:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101665,150291,100269,bus,1,4787.1,2,transit_boarding_links,0.00882853579710057,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.958583 37.305339999999994, -79.958483 37.30544)",t,Valley Metro Roanoke,-1,4787.1.5696039:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101666,100308,150292,bus,1,4787.1,2,transit_boarding_links,0.008829930077712302,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.943583 37.274687, -79.943483 37.274787)",t,Valley Metro Roanoke,-1,4787.1.5696078:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101667,150292,100308,bus,1,4787.1,2,transit_boarding_links,0.008829930077712302,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.943583 37.274687, -79.943483 37.274787)",t,Valley Metro Roanoke,-1,4787.1.5696078:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101668,100309,150293,bus,1,4787.1,2,transit_boarding_links,0.008829688092327459,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.941539 37.280007999999995, -79.941439 37.280108)",t,Valley Metro Roanoke,-1,4787.1.5696079:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101669,150293,100309,bus,1,4787.1,2,transit_boarding_links,0.008829688092327459,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.941539 37.280007999999995, -79.941439 37.280108)",t,Valley Metro Roanoke,-1,4787.1.5696079:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101670,100310,150294,bus,1,4787.1,2,transit_boarding_links,0.008829829211096383,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.941856 37.276905, -79.941756 37.277005)",t,Valley Metro Roanoke,-1,4787.1.5696080:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101671,150294,100310,bus,1,4787.1,2,transit_boarding_links,0.008829829211096383,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.941856 37.276905, -79.941756 37.277005)",t,Valley Metro Roanoke,-1,4787.1.5696080:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101672,100311,150295,bus,1,4787.1,2,transit_boarding_links,0.008829893515083441,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.942976 37.275490999999995, -79.942876 37.275591)",t,Valley Metro Roanoke,-1,4787.1.5696081:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101673,150295,100311,bus,1,4787.1,2,transit_boarding_links,0.008829893515083441,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.942976 37.275490999999995, -79.942876 37.275591)",t,Valley Metro Roanoke,-1,4787.1.5696081:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101674,100337,150296,bus,1,4787.1,2,transit_boarding_links,0.008828278414109563,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.960479 37.31099699999999, -79.960379 37.311097)",t,Valley Metro Roanoke,-1,4787.1.5696117:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101675,150296,100337,bus,1,4787.1,2,transit_boarding_links,0.008828278414109563,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.960479 37.31099699999999, -79.960379 37.311097)",t,Valley Metro Roanoke,-1,4787.1.5696117:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101676,100338,150297,bus,1,4787.1,2,transit_boarding_links,0.008828156198576917,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.963599 37.313683, -79.963499 37.313783)",t,Valley Metro Roanoke,-1,4787.1.5696118:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101677,150297,100338,bus,1,4787.1,2,transit_boarding_links,0.008828156198576917,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.963599 37.313683, -79.963499 37.313783)",t,Valley Metro Roanoke,-1,4787.1.5696118:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101678,100339,150298,bus,1,4787.1,2,transit_boarding_links,0.008828216123923855,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.962098 37.312366, -79.961998 37.312466)",t,Valley Metro Roanoke,-1,4787.1.5696119:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101679,150298,100339,bus,1,4787.1,2,transit_boarding_links,0.008828216123923855,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.962098 37.312366, -79.961998 37.312466)",t,Valley Metro Roanoke,-1,4787.1.5696119:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101680,100340,150299,bus,1,4787.1,2,transit_boarding_links,0.008828385155359149,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.957791 37.308651, -79.957691 37.308751)",t,Valley Metro Roanoke,-1,4787.1.5696120:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101681,150299,100340,bus,1,4787.1,2,transit_boarding_links,0.008828385155359149,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.957791 37.308651, -79.957691 37.308751)",t,Valley Metro Roanoke,-1,4787.1.5696120:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101682,100347,150300,bus,1,4787.1,2,transit_boarding_links,0.008828937821172163,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94712100000001 37.296502999999994, -79.947021 37.296603)",t,Valley Metro Roanoke,-1,4787.1.5696127:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101683,150300,100347,bus,1,4787.1,2,transit_boarding_links,0.008828937821172163,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94712100000001 37.296502999999994, -79.947021 37.296603)",t,Valley Metro Roanoke,-1,4787.1.5696127:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101684,100348,150301,bus,1,4787.1,2,transit_boarding_links,0.008828620691920745,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.95679100000001 37.303473999999994, -79.956691 37.303574)",t,Valley Metro Roanoke,-1,4787.1.5696128:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101685,150301,100348,bus,1,4787.1,2,transit_boarding_links,0.008828620691920745,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.95679100000001 37.303473999999994, -79.956691 37.303574)",t,Valley Metro Roanoke,-1,4787.1.5696128:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101686,100349,150302,bus,1,4787.1,2,transit_boarding_links,0.008828858257598321,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.949743 37.298252, -79.949643 37.298352)",t,Valley Metro Roanoke,-1,4787.1.5696129:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101687,150302,100349,bus,1,4787.1,2,transit_boarding_links,0.008828858257598321,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.949743 37.298252, -79.949643 37.298352)",t,Valley Metro Roanoke,-1,4787.1.5696129:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101688,100350,150303,bus,1,4787.1,2,transit_boarding_links,0.00882879702545529,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.951453 37.299597999999996, -79.951353 37.299698)",t,Valley Metro Roanoke,-1,4787.1.5696130:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101689,150303,100350,bus,1,4787.1,2,transit_boarding_links,0.00882879702545529,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.951453 37.299597999999996, -79.951353 37.299698)",t,Valley Metro Roanoke,-1,4787.1.5696130:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101690,100401,150304,bus,1,4787.1,2,transit_boarding_links,0.008829201835591528,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.945282 37.290699, -79.945182 37.290799)",t,Valley Metro Roanoke,-1,4787.1.5696185:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101691,150304,100401,bus,1,4787.1,2,transit_boarding_links,0.008829201835591528,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.945282 37.290699, -79.945182 37.290799)",t,Valley Metro Roanoke,-1,4787.1.5696185:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101692,100402,150305,bus,1,4787.1,2,transit_boarding_links,0.00882923867935955,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94320900000001 37.289888999999995, -79.943109 37.289989)",t,Valley Metro Roanoke,-1,4787.1.5696186:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101693,150305,100402,bus,1,4787.1,2,transit_boarding_links,0.00882923867935955,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94320900000001 37.289888999999995, -79.943109 37.289989)",t,Valley Metro Roanoke,-1,4787.1.5696186:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101694,100441,150306,bus,1,4787.1,2,transit_boarding_links,0.00882930813548564,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.943715 37.288362, -79.943615 37.288462)",t,Valley Metro Roanoke,-1,4787.1.5696232:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101695,150306,100441,bus,1,4787.1,2,transit_boarding_links,0.00882930813548564,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.943715 37.288362, -79.943615 37.288462)",t,Valley Metro Roanoke,-1,4787.1.5696232:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101696,100694,150307,bus,1,4787.1,2,transit_boarding_links,0.008828701580950829,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.957533 37.301696, -79.957433 37.301796)",t,Valley Metro Roanoke,-1,4787.1.5696498:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101697,150307,100694,bus,1,4787.1,2,transit_boarding_links,0.008828701580950829,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.957533 37.301696, -79.957433 37.301796)",t,Valley Metro Roanoke,-1,4787.1.5696498:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101698,100695,150308,bus,1,4787.1,2,transit_boarding_links,0.008828833965051281,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.95728700000001 37.298786, -79.957187 37.298886)",t,Valley Metro Roanoke,-1,4787.1.5696499:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101699,150308,100695,bus,1,4787.1,2,transit_boarding_links,0.008828833965051281,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.95728700000001 37.298786, -79.957187 37.298886)",t,Valley Metro Roanoke,-1,4787.1.5696499:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101700,100700,150309,bus,1,4787.1,2,transit_boarding_links,0.008828691026372203,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.961352 37.301928, -79.961252 37.302028)",t,Valley Metro Roanoke,-1,4787.1.5696504:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101701,150309,100700,bus,1,4787.1,2,transit_boarding_links,0.008828691026372203,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.961352 37.301928, -79.961252 37.302028)",t,Valley Metro Roanoke,-1,4787.1.5696504:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101702,100811,150310,bus,1,4787.1,2,transit_boarding_links,0.00883002543864133,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.94691900000001 37.272589999999994, -79.946819 37.27269)",t,Valley Metro Roanoke,-1,4787.1.8706988:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101703,150310,100811,bus,1,4787.1,2,transit_boarding_links,0.00883002543864133,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.94691900000001 37.272589999999994, -79.946819 37.27269)",t,Valley Metro Roanoke,-1,4787.1.8706988:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25
101704,100025,150311,bus,1,4789.2,2,transit_boarding_links,0.008829904474822571,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.940713 37.27525, -79.940613 37.27535)",t,Valley Metro Roanoke,-1,4789.2.4402969:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101705,150311,100025,bus,1,4789.2,2,transit_boarding_links,0.008829904474822571,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.940713 37.27525, -79.940613 37.27535)",t,Valley Metro Roanoke,-1,4789.2.4402969:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101706,100305,150312,bus,1,4789.2,2,transit_boarding_links,0.008829933306480763,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.943383 37.274615999999995, -79.943283 37.274716)",t,Valley Metro Roanoke,-1,4789.2.5696075:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101707,150312,100305,bus,1,4789.2,2,transit_boarding_links,0.008829933306480763,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.943383 37.274615999999995, -79.943283 37.274716)",t,Valley Metro Roanoke,-1,4789.2.5696075:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101708,100367,150313,bus,1,4789.2,2,transit_boarding_links,0.008828073020084001,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.958112 37.315510999999994, -79.958012 37.315611)",t,Valley Metro Roanoke,-1,4789.2.5696150:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101709,150313,100367,bus,1,4789.2,2,transit_boarding_links,0.008828073020084001,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.958112 37.315510999999994, -79.958012 37.315611)",t,Valley Metro Roanoke,-1,4789.2.5696150:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101710,100693,150314,bus,1,4789.2,2,transit_boarding_links,0.008828259213032326,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.971985 37.311418999999994, -79.971885 37.311519)",t,Valley Metro Roanoke,-1,4789.2.5696497:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101711,150314,100693,bus,1,4789.2,2,transit_boarding_links,0.008828259213032326,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.971985 37.311418999999994, -79.971885 37.311519)",t,Valley Metro Roanoke,-1,4789.2.5696497:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101712,100749,150315,bus,1,4789.2,2,transit_boarding_links,0.008828738703664287,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.942311 37.30088, -79.942211 37.30098)",t,Valley Metro Roanoke,-1,4789.2.5696557:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101713,150315,100749,bus,1,4789.2,2,transit_boarding_links,0.008828738703664287,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.942311 37.30088, -79.942211 37.30098)",t,Valley Metro Roanoke,-1,4789.2.5696557:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101714,100750,150316,bus,1,4789.2,2,transit_boarding_links,0.008828516051667864,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.946371 37.305774, -79.946271 37.305874)",t,Valley Metro Roanoke,-1,4789.2.5696558:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101715,150316,100750,bus,1,4789.2,2,transit_boarding_links,0.008828516051667864,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.946371 37.305774, -79.946271 37.305874)",t,Valley Metro Roanoke,-1,4789.2.5696558:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101716,100751,150317,bus,1,4789.2,2,transit_boarding_links,0.008828912391985832,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.938288 37.297062, -79.938188 37.297162)",t,Valley Metro Roanoke,-1,4789.2.5696559:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101717,150317,100751,bus,1,4789.2,2,transit_boarding_links,0.008828912391985832,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.938288 37.297062, -79.938188 37.297162)",t,Valley Metro Roanoke,-1,4789.2.5696559:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101718,100752,150318,bus,1,4789.2,2,transit_boarding_links,0.00882953764339988,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.933062 37.283316, -79.932962 37.283416)",t,Valley Metro Roanoke,-1,4789.2.5696560:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101719,150318,100752,bus,1,4789.2,2,transit_boarding_links,0.00882953764339988,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.933062 37.283316, -79.932962 37.283416)",t,Valley Metro Roanoke,-1,4789.2.5696560:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101720,100753,150319,bus,1,4789.2,2,transit_boarding_links,0.008829188280612804,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.934768 37.290997, -79.934668 37.291097)",t,Valley Metro Roanoke,-1,4789.2.5696561:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101721,150319,100753,bus,1,4789.2,2,transit_boarding_links,0.008829188280612804,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.934768 37.290997, -79.934668 37.291097)",t,Valley Metro Roanoke,-1,4789.2.5696561:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101722,100754,150320,bus,1,4789.2,2,transit_boarding_links,0.008829463962582494,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.932867 37.284935999999995, -79.932767 37.285036)",t,Valley Metro Roanoke,-1,4789.2.5696562:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101723,150320,100754,bus,1,4789.2,2,transit_boarding_links,0.008829463962582494,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.932867 37.284935999999995, -79.932767 37.285036)",t,Valley Metro Roanoke,-1,4789.2.5696562:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101724,100755,150321,bus,1,4789.2,2,transit_boarding_links,0.008828211573824461,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.951481 37.31246599999999, -79.951381 37.312566)",t,Valley Metro Roanoke,-1,4789.2.5696563:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101725,150321,100755,bus,1,4789.2,2,transit_boarding_links,0.008828211573824461,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.951481 37.31246599999999, -79.951381 37.312566)",t,Valley Metro Roanoke,-1,4789.2.5696563:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101726,100756,150322,bus,1,4789.2,2,transit_boarding_links,0.00882885225271688,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.939651 37.298384, -79.939551 37.298484)",t,Valley Metro Roanoke,-1,4789.2.5696564:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101727,150322,100756,bus,1,4789.2,2,transit_boarding_links,0.00882885225271688,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.939651 37.298384, -79.939551 37.298484)",t,Valley Metro Roanoke,-1,4789.2.5696564:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101728,100757,150323,bus,1,4789.2,2,transit_boarding_links,0.008829113272285678,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.93535200000001 37.292646, -79.935252 37.292746)",t,Valley Metro Roanoke,-1,4789.2.5696565:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101729,150323,100757,bus,1,4789.2,2,transit_boarding_links,0.008829113272285678,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.93535200000001 37.292646, -79.935252 37.292746)",t,Valley Metro Roanoke,-1,4789.2.5696565:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101730,100758,150324,bus,1,4789.2,2,transit_boarding_links,0.008828997685833642,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.936429 37.295187, -79.936329 37.295287)",t,Valley Metro Roanoke,-1,4789.2.5696566:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101731,150324,100758,bus,1,4789.2,2,transit_boarding_links,0.008828997685833642,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.936429 37.295187, -79.936329 37.295287)",t,Valley Metro Roanoke,-1,4789.2.5696566:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101732,100759,150325,bus,1,4789.2,2,transit_boarding_links,0.008828146097150926,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.952881 37.313905, -79.952781 37.314005)",t,Valley Metro Roanoke,-1,4789.2.5696567:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101733,150325,100759,bus,1,4789.2,2,transit_boarding_links,0.008828146097150926,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.952881 37.313905, -79.952781 37.314005)",t,Valley Metro Roanoke,-1,4789.2.5696567:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101734,100760,150326,bus,1,4789.2,2,transit_boarding_links,0.008828627152202518,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.944531 37.303332, -79.944431 37.303432)",t,Valley Metro Roanoke,-1,4789.2.5696568:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101735,150326,100760,bus,1,4789.2,2,transit_boarding_links,0.008828627152202518,1,0,2.0,0,1,0,0.15,4,0,"LINESTRING (-79.944531 37.303332, -79.944431 37.303432)",t,Valley Metro Roanoke,-1,4789.2.5696568:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
101736,100761,150327,bus,1,4789.2,2,transit_boarding_links,0.008828294930580351,1,0,2.0,0,10,0,0.15,4,0,"LINESTRING (-79.950025 37.31063399999999, -79.949925 37.310734)",t,Valley Metro Roanoke,-1,4789.2.5696569:0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
