link_id,AAWDT,mpo_vol_am,mpo_vol_md,mpo_vol_pm,mpo_vol_nt,mpo_vol_total
7024,0,905,2779,2090,1325,7099
7025,0,0,0,0,0,0
7026,0,530,1428,1096,571,3625
7027,0,838,1270,816,479,3403
7028,0,1239,1649,1155,527,4570
7029,0,614,1675,1649,647,4585
7030,522,441,807,809,379,2436
7031,0,532,835,741,325,2433
7032,0,109,173,37,95,414
7033,685,33,213,64,92,402
7034,0,5763,10935,3833,5544,26075
7035,0,2960,12292,5158,5609,26019
7036,0,41,223,75,96,435
7037,0,116,185,48,98,447
7038,0,530,1428,1096,571,3625
7039,0,838,1270,816,479,3403
7040,0,65,115,100,39,319
7041,0,51,110,106,50,317
7042,0,1239,1649,1155,527,4570
7043,0,614,1675,1649,647,4585
7044,21092,6560,9775,7168,5695,29198
7045,0,0,0,0,0,0
7047,0,0,0,0,0,0
7048,0,4445,9244,7541,5189,26419
7049,0,3201,4630,2015,2231,12077
7050,0,3201,4630,2015,2231,12077
7051,0,3201,4630,2015,2231,12077
7053,0,897,2243,1956,942,6038
7054,0,530,1428,1096,571,3625
7055,0,838,1270,816,479,3403
7056,0,187,384,424,173,1168
7057,0,41,223,75,96,435
7058,0,400,552,368,223,1543
7059,0,1409,2143,1507,767,5826
7061,0,1236,5186,2661,2261,11344
7062,0,3201,4630,2015,2231,12077
7063,0,1236,5186,2661,2261,11344
7064,0,3201,4630,2015,2231,12077
7065,0,0,0,0,0,0
7066,0,1236,5186,2661,2261,11344
7067,685,109,173,37,95,414
7068,0,33,213,64,92,402
7069,0,530,1428,1096,571,3625
7070,0,838,1270,816,479,3403
7071,0,0,0,0,0,0
7072,0,0,0,0,0,0
7073,0,1236,5186,2661,2261,11344
7074,0,47,81,25,34,187
7075,0,27,99,38,37,201
7076,0,696,964,791,428,2879
7077,0,1720,2541,1711,1014,6986
7078,0,791,2832,2063,1108,6794
7079,0,1236,5186,2661,2261,11344
7081,5949,897,2243,1956,942,6038
7082,0,280,618,573,260,1731
7083,0,530,1428,1096,571,3625
7084,0,1121,1716,1162,619,4618
7085,0,3216,5154,3482,1444,13296
7086,0,1936,5068,4345,1627,12976
7087,0,454,1114,1200,474,3242
7088,0,1239,1649,1155,527,4570
7089,0,303,853,621,288,2065
7090,0,1315,2316,1485,439,5555
7091,0,619,1995,1885,573,5072
7092,0,1409,2143,1507,767,5826
7094,0,1664,2170,1203,813,5850
7095,0,791,2832,2063,1108,6794
7096,0,497,781,510,264,2052
7097,0,303,853,621,288,2065
7098,0,710,1844,1531,750,4835
7099,5949,1409,2143,1507,767,5826
7100,0,245,510,504,236,1495
7101,0,497,781,510,264,2052
7102,0,303,853,621,288,2065
7103,0,3201,4630,2015,2231,12077
7104,0,1940,2620,1584,1130,7274
7105,0,905,2779,2090,1325,7099
7106,0,221,907,567,399,2094
7107,0,3201,4630,2015,2231,12077
7108,0,0,0,0,0,0
7109,0,1236,5186,2661,2261,11344
7110,0,65,115,100,39,319
7111,0,287,431,354,165,1237
7112,0,258,518,521,248,1545
7113,0,0,0,0,0,0
7114,0,0,0,0,0,0
7115,0,1236,5186,2661,2261,11344
7116,0,221,907,567,399,2094
7117,0,1016,4278,2095,1861,9250
7118,0,409,1244,1062,132,2847
7119,0,958,1455,1092,433,3938
7120,0,734,1650,1259,290,3933
7121,0,497,781,510,264,2052
7122,0,303,853,621,288,2065
7123,0,3216,5154,3482,1444,13296
7124,0,1936,5068,4345,1627,12976
7125,0,6560,9775,7168,5695,29198
7126,0,2630,3822,1634,1870,9956
7127,0,212,583,476,260,1531
7128,0,400,552,368,223,1543
7129,0,2630,3822,1634,1870,9956
7131,0,4445,9244,7541,5189,26419
7132,0,2630,3822,1634,1870,9956
7133,0,1315,2316,1485,439,5555
7134,0,619,1995,1885,573,5072
7135,0,3201,4630,2015,2231,12077
7136,0,1016,4278,2095,1861,9250
7137,0,0,0,0,0,0
7138,0,0,0,0,0,0
7139,0,2630,3822,1634,1870,9956
7141,0,1016,4278,2095,1861,9250
7142,0,1016,4278,2095,1861,9250
7143,0,2630,3822,1634,1870,9956
7145,0,497,781,510,264,2052
7146,0,303,853,621,288,2065
7147,0,1236,5186,2661,2261,11344
7148,0,2630,3822,1634,1870,9956
7149,0,1664,2170,1203,813,5850
7150,0,791,2832,2063,1108,6794
7151,0,2630,3822,1634,1870,9956
7152,0,1016,4278,2095,1861,9250
7154,0,1315,2316,1485,439,5555
7155,0,619,1995,1885,573,5072
7156,0,1016,4278,2095,1861,9250
7157,0,897,1734,1309,261,4201
7158,0,734,1650,1259,290,3933
7159,13894,3201,4630,2015,2231,12077
7160,0,1016,4278,2095,1861,9250
7161,0,897,1734,1309,261,4201
7162,0,734,1650,1259,290,3933
7163,0,1236,5186,2661,2261,11344
7164,0,1940,2620,1584,1130,7274
7165,0,905,2779,2090,1325,7099
7166,0,2630,3822,1634,1870,9956
7167,0,1664,2170,1203,813,5850
7168,0,791,2832,2063,1108,6794
7169,0,207,409,415,198,1229
7170,0,287,431,354,165,1237
7171,0,497,781,510,264,2052
7172,0,303,853,621,288,2065
7173,0,109,173,37,95,414
7174,0,33,213,64,92,402
7175,0,130,70,24,102,326
7176,0,1940,2620,1584,1130,7274
7177,0,842,2866,2125,1292,7125
7178,0,1016,4278,2095,1861,9250
7179,0,1991,2687,1475,1104,7257
7180,0,842,2866,2125,1292,7125
7181,0,6560,9775,7168,5695,29198
7182,0,5763,10935,3833,5544,26075
7183,0,346,538,425,191,1500
7184,0,245,510,504,236,1495
7185,0,0,0,0,0,0
7186,0,0,0,0,0,0
7187,0,1991,2687,1475,1104,7257
7188,0,842,2866,2125,1292,7125
7189,0,1315,2316,1485,439,5555
7190,0,619,1995,1885,573,5072
7191,0,47,81,25,34,187
7192,0,27,99,38,37,201
7193,0,352,546,454,204,1556
7194,0,258,518,521,248,1545
7195,0,2960,12292,5158,5609,26019
7196,0,441,807,809,379,2436
7197,0,2630,3822,1634,1870,9956
7198,0,45,110,82,40,277
7199,0,3216,5154,3482,1444,13296
7200,12539,1936,5068,4345,1627,12976
7201,0,897,1734,1309,261,4201
7202,0,734,1650,1259,290,3933
7203,0,1991,2687,1475,1104,7257
7204,0,559,2203,1433,990,5185
7205,0,288,672,700,305,1965
7206,0,376,705,738,339,2158
7207,0,685,3683,1439,1562,7369
7208,0,1493,1992,948,881,5314
7209,0,559,2203,1433,990,5185
7210,0,86,152,118,49,405
7211,146,84,141,123,63,411
7212,0,47,81,25,34,187
7213,0,27,99,38,37,201
7214,0,497,781,510,264,2052
7215,0,303,853,621,288,2065
7216,0,3201,4630,2015,2231,12077
7217,0,503,705,535,226,1969
7218,0,288,672,700,305,1965
7219,0,897,1734,1309,261,4201
7220,0,734,1650,1259,290,3933
7221,0,346,538,425,191,1500
7222,0,245,510,504,236,1495
7223,13894,1236,5186,2661,2261,11344
7224,0,0,0,0,0,0
7225,685,0,0,0,0,0
7226,0,234,528,649,277,1688
7227,0,1493,1992,948,881,5314
7228,0,374,1794,818,767,3753
7229,0,47,81,25,34,187
7230,0,27,99,38,37,201
7231,0,6560,9775,7168,5695,29198
7232,0,937,2283,1509,827,5556
7233,0,2208,3199,1046,1625,8078
7234,0,497,781,510,264,2052
7235,0,303,853,621,288,2065
7236,0,207,409,415,198,1229
7237,0,287,431,354,165,1237
7238,0,122,176,127,52,477
7239,0,3404,5050,2422,2396,13272
7240,0,1792,3286,2292,2415,9785
7241,0,4389,9308,7031,4270,24998
7242,0,2257,4395,3365,2535,12552
7243,0,897,1734,1309,261,4201
7244,0,734,1650,1259,290,3933
7245,0,685,3683,1439,1562,7369
7246,0,1049,1454,530,732,3765
7247,0,374,1794,818,767,3753
7248,0,493,751,634,274,2152
7249,0,1236,5186,2661,2261,11344
7250,0,326,597,534,217,1674
7251,0,5763,10935,3833,5544,26075
7253,0,1315,2316,1485,439,5555
7254,0,680,1886,1678,601,4845
7255,0,140,650,564,102,1456
6910,0,690,1519,955,387,3551
7256,0,1664,2170,1203,813,5850
7257,0,791,2832,2063,1108,6794
7258,0,3404,5050,2422,2396,13272
7259,0,5705,8771,6386,4107,24969
7260,0,897,1734,1309,261,4201
7261,0,278,533,530,266,1607
7262,12539,3216,5154,3482,1444,13296
7263,0,1936,5068,4345,1627,12976
7264,0,466,1153,854,20,2493
7265,0,4200,8688,6707,4516,24111
7266,0,1550,5583,3009,2400,12542
7267,0,342,659,644,310,1955
7268,0,352,546,454,204,1556
7269,146,86,152,118,49,405
7270,0,346,538,425,191,1500
7271,0,245,510,504,236,1495
7272,0,497,781,510,264,2052
7273,0,303,853,621,288,2065
7274,0,2208,3199,1046,1625,8078
7275,0,3216,5154,3482,1444,13296
7276,0,1936,5068,4345,1627,12976
7277,0,1664,2170,1203,813,5850
7278,0,500,1348,1164,478,3490
7279,0,505,1930,1161,802,4398
7280,0,2208,3199,1046,1625,8078
7281,0,685,3683,1439,1562,7369
7282,0,2208,3199,1046,1625,8078
7283,0,2208,3199,1046,1625,8078
7284,0,0,0,0,0,0
7285,0,0,0,0,0,0
7286,0,685,3683,1439,1562,7369
7287,0,685,3683,1439,1562,7369
7288,0,1034,1525,906,472,3937
7289,0,500,1348,1164,478,3490
7290,0,3404,5050,2422,2396,13272
7291,0,685,3683,1439,1562,7369
7292,0,47,81,25,34,187
7293,0,1049,1454,530,732,3765
7294,0,385,1881,846,797,3909
7295,0,31,46,25,23,125
7296,0,98,165,120,55,438
7297,0,3056,5462,3637,3204,15359
7298,0,2233,4382,3365,2532,12512
7299,0,3216,5154,3482,1444,13296
7300,0,1936,5068,4345,1627,12976
7301,0,503,705,535,226,1969
7302,0,0,0,0,0,0
7303,0,288,672,700,305,1965
7304,0,1550,5583,3009,2400,12542
7305,0,0,0,0,0,0
7306,0,31,46,25,23,125
7307,0,20,57,27,19,123
7309,0,346,538,425,191,1500
7310,0,245,510,504,236,1495
7311,0,3404,5050,2422,2396,13272
7312,0,844,1092,559,513,3008
7313,0,505,1930,1161,802,4398
7314,0,4200,8688,6707,4516,24111
7315,0,503,705,535,226,1969
7316,0,20,57,27,19,123
7317,0,319,718,726,327,2090
7318,0,5679,8236,6113,4326,24354
7319,0,31,46,25,23,125
7320,0,20,57,27,19,123
7321,0,2208,3199,1046,1625,8078
7322,0,31,46,25,23,125
7323,0,20,57,27,19,123
7324,0,685,3683,1439,1562,7369
7325,0,5763,10935,3833,5544,26075
7326,0,1550,5583,3009,2400,12542
7327,685,0,0,0,0,0
7328,0,0,0,0,0,0
7329,0,844,1092,559,513,3008
7330,0,505,1930,1161,802,4398
7331,0,523,762,562,246,2093
7332,0,319,718,726,327,2090
7333,0,3216,5154,3482,1444,13296
7334,0,1936,5068,4345,1627,12976
7335,0,2960,12292,5158,5609,26019
7336,0,5763,10935,3833,5544,26075
7337,0,346,538,425,191,1500
7338,0,245,510,504,236,1495
7339,0,1093,1513,542,761,3909
7340,3217,385,1881,846,797,3909
7341,0,31,46,25,23,125
7342,0,20,57,27,19,123
7343,0,31,46,25,23,125
7344,0,20,57,27,19,123
7345,0,20,57,27,19,123
7346,0,31,46,25,23,125
7347,0,3404,5050,2422,2396,13272
7348,0,1187,2199,1299,524,5209
7349,0,680,1886,1678,601,4845
7350,0,2960,12292,5158,5609,26019
7351,0,1034,1525,906,472,3937
7352,0,500,1348,1164,478,3490
7354,0,3053,5445,3627,3191,15316
7355,0,2233,4382,3365,2532,12512
7356,0,5679,8236,6113,4326,24354
7357,0,0,0,0,0,0
7358,0,1550,5583,3009,2400,12542
7359,0,0,0,0,0,0
7360,0,4200,8688,6707,4516,24111
7361,0,3404,5050,2422,2396,13272
7363,0,346,538,425,191,1500
7364,0,245,510,504,236,1495
7365,0,1034,1525,906,472,3937
7366,0,500,1348,1164,478,3490
7367,0,3321,7479,2309,3865,16974
7368,0,3404,5050,2422,2396,13272
7369,0,1550,5583,3009,2400,12542
7371,0,3404,5050,2422,2396,13272
7373,0,1550,5583,3009,2400,12542
7374,0,1034,1525,906,472,3937
7375,0,500,1348,1164,478,3490
7376,0,3404,5050,2422,2396,13272
7378,0,1550,5583,3009,2400,12542
7379,0,2442,3457,1524,1678,9101
7380,0,963,1593,898,717,4171
7381,0,1034,1525,906,472,3937
7382,0,500,1348,1164,478,3490
7383,0,346,538,425,191,1500
7384,0,245,510,504,236,1495
7385,0,52,65,10,36,163
7386,0,109,173,37,95,414
7387,0,43,305,90,128,566
7388,0,1550,5583,3009,2400,12542
7389,0,1034,1525,906,472,3937
7390,0,500,1348,1164,478,3490
7391,0,1034,1525,906,472,3937
7392,0,500,1348,1164,478,3490
7393,0,2107,8648,3124,4084,17963
7394,0,853,3644,2035,1525,8057
7395,0,1446,5331,2935,2264,11976
7396,0,654,1372,554,636,3216
7397,0,497,781,510,264,2052
7398,0,1034,1525,906,472,3937
7399,5842,659,1909,1612,651,4831
7400,0,0,0,0,0,0
7401,0,0,0,0,0,0
7402,0,523,762,562,246,2093
7403,0,319,718,726,327,2090
7404,0,3321,7479,2309,3865,16974
7405,0,498,993,262,620,2373
7406,0,3216,5154,3482,1444,13296
7407,0,1936,5068,4345,1627,12976
7408,0,844,1092,559,513,3008
7409,6009,505,1930,1161,802,4398
7410,0,685,3683,1439,1562,7369
7411,5842,1387,2013,1243,621,5264
7412,0,543,1567,1235,521,3866
7413,0,116,341,378,130,965
7414,0,2107,8648,3124,4084,17963
7415,0,0,0,0,0,0
7416,0,0,0,0,0,0
7417,0,523,762,562,246,2093
7418,0,319,718,726,327,2090
7419,0,212,583,476,260,1531
7420,1195,400,552,368,223,1543
7421,0,1460,2586,1160,1338,6544
7422,0,3053,5445,3627,3191,15316
7423,0,2233,4382,3365,2532,12512
7424,0,2098,6704,3490,2900,15192
7425,0,1087,1650,993,520,4250
7426,0,543,1567,1235,521,3866
7427,6009,844,1092,559,513,3008
7428,0,505,1930,1161,802,4398
7429,0,104,251,74,136,565
7430,0,2208,3199,1046,1625,8078
7431,0,17,26,23,8,74
7432,0,1187,2199,1299,524,5209
7433,0,680,1886,1678,601,4845
7434,3217,1093,1513,542,761,3909
7435,0,385,1881,846,797,3909
7436,0,2007,2931,838,1528,7304
7437,0,68,133,115,51,367
7438,0,217,295,231,106,849
7439,0,645,3602,1372,1532,7151
7440,0,844,1092,559,513,3008
7441,0,505,1930,1161,802,4398
7442,0,523,762,562,246,2093
7443,0,319,718,726,327,2090
7444,0,1087,1650,993,520,4250
7445,0,543,1567,1235,521,3866
7446,0,3216,5154,3482,1444,13296
7447,12787,1936,5068,4345,1627,12976
7448,0,2007,2931,838,1528,7304
7252,0,76,142,106,54,378
7449,0,3053,5445,3627,3191,15316
7450,0,2218,4366,3352,2523,12459
7451,7802,2007,2931,838,1528,7304
7452,0,645,3602,1372,1532,7151
7453,0,3819,8471,2570,4486,19346
7454,0,645,3602,1372,1532,7151
7455,0,0,0,0,0,0
7456,0,0,0,0,0,0
7457,0,79,300,98,153,630
7458,0,1381,2286,1062,1186,5915
7459,0,645,3602,1372,1532,7151
7460,0,2098,6704,3490,2900,15192
7461,0,348,1549,504,787,3188
7462,0,645,3602,1372,1532,7151
7463,0,5679,8236,6113,4326,24354
7464,0,0,0,0,0,0
7465,0,0,0,0,0,0
7466,0,4200,8688,6707,4516,24111
7467,0,3165,7099,2016,3850,16130
7468,0,207,409,415,198,1229
7469,0,287,431,354,165,1237
7470,0,2107,8648,3124,4084,17963
7471,0,645,3602,1372,1532,7151
7472,0,2007,2931,838,1528,7304
7473,0,2007,2931,838,1528,7304
7474,19219,2234,5930,3096,2711,13971
7475,0,1687,6932,2203,3367,14189
7476,0,419,1716,921,718,3774
7477,0,844,1092,559,513,3008
7478,0,505,1930,1161,802,4398
7479,0,1093,1513,542,761,3909
7480,0,385,1881,846,797,3909
7481,0,645,3602,1372,1532,7151
7482,7802,645,3602,1372,1532,7151
7483,0,2367,7952,3896,3535,17750
7484,0,523,762,562,246,2093
7486,0,319,718,726,327,2090
7487,0,207,409,415,198,1229
7488,0,1093,1513,542,761,3909
7489,0,194,1513,440,617,2764
7490,0,1187,2199,1299,524,5209
7491,0,680,1886,1678,601,4845
7492,0,570,1066,950,413,2999
7493,0,467,775,650,218,2110
7494,0,1694,4635,3872,1530,11731
7495,12787,3216,5154,3482,1444,13296
7496,0,186,306,228,142,862
7497,0,844,1092,559,513,3008
7498,0,505,1930,1161,802,4398
7499,0,3043,5416,3619,3182,15260
7500,0,2218,4366,3352,2523,12459
7501,0,844,1092,559,513,3008
7502,0,505,1930,1161,802,4398
7503,19219,2367,7952,3896,3535,17750
7504,0,0,0,0,0,0
7505,0,0,0,0,0,0
7506,0,505,1930,1161,802,4398
7507,0,844,1092,559,513,3008
7508,0,505,1930,1161,802,4398
7509,0,844,1092,559,513,3008
7510,0,844,1092,559,513,3008
7511,0,505,1930,1161,802,4398
7512,0,844,1092,559,513,3008
7513,0,505,1930,1161,802,4398
7514,0,2007,2931,838,1528,7304
7515,0,822,1123,197,615,2757
7516,0,194,1513,440,617,2764
7517,0,104,251,74,136,565
7518,0,3165,7099,2016,3850,16130
7519,0,645,3602,1372,1532,7151
7520,0,844,1092,559,513,3008
7521,0,1304,5374,2945,2297,11920
7522,0,793,1643,945,774,4155
7523,0,3271,7350,2090,3986,16697
7524,0,1717,6613,3400,2896,14626
7525,0,201,248,191,70,710
7526,0,114,307,295,135,851
7527,0,3271,7350,2090,3986,16697
7528,0,650,1339,496,637,3122
7529,0,201,248,191,70,710
7530,0,145,373,366,163,1047
7531,0,1687,6932,2203,3367,14189
7532,0,527,1547,750,734,3558
7533,0,31,66,71,28,196
7534,0,1687,6932,2203,3367,14189
7535,0,405,877,506,102,1890
7536,0,3043,5416,3619,3182,15260
7537,0,255,705,591,138,1689
7538,0,2352,4796,3724,2656,13528
7539,0,0,0,0,0,0
7540,0,0,0,0,0,0
7541,0,2036,8481,2707,4154,17378
7543,0,3271,7350,2090,3986,16697
7544,0,2935,4684,3061,1368,12048
7545,0,0,0,0,0,0
7546,0,0,0,0,0,0
7547,0,1694,4635,3872,1530,11731
7548,0,351,536,434,190,1511
7549,0,1187,2199,1299,524,5209
7550,0,329,1350,1244,412,3335
7551,0,358,929,582,161,2030
7552,0,255,705,591,138,1689
7553,0,2036,8481,2707,4154,17378
7554,0,5679,8236,6113,4326,24354
7555,0,8,25,26,139,198
7556,0,3339,5849,3942,3291,16421
7557,0,2352,4796,3724,2656,13528
7558,0,793,1643,945,774,4155
7353,0,681,1045,1026,673,3425
7559,0,628,833,919,510,2890
7560,16769,3671,7695,5729,4142,21237
7561,0,793,1643,945,774,4155
7562,0,558,1612,820,762,3752
7563,0,186,493,508,236,1423
7564,0,3339,5849,3942,3291,16421
7565,0,2242,4456,3327,2476,12501
7566,0,2007,2931,838,1528,7304
7567,0,558,1612,820,762,3752
7568,0,645,3602,1372,1532,7151
7569,0,3051,5490,3691,3186,15418
7570,0,2242,4456,3327,2476,12501
7571,0,0,0,0,0,0
7572,0,419,1716,921,718,3774
7573,0,851,1587,687,708,3833
7574,0,145,373,366,163,1047
7575,0,346,538,425,191,1500
7576,0,245,510,504,236,1495
7577,0,952,1654,777,310,3693
7578,0,329,1350,1244,412,3335
7579,0,3051,5490,3691,3186,15418
7580,0,2242,4456,3327,2476,12501
7581,0,622,1202,1078,459,3361
7582,0,1243,3739,3042,1219,9243
7583,0,851,1587,687,708,3833
7584,0,564,2090,1286,880,4820
7585,0,2935,4684,3061,1368,12048
7586,0,171,306,248,148,873
7587,0,844,1758,1339,599,4540
7588,0,523,762,562,246,2093
7589,0,319,718,726,327,2090
7590,0,1087,1650,993,520,4250
7591,0,543,1567,1235,521,3866
7592,0,851,1587,687,708,3833
7593,0,564,2090,1286,880,4820
7594,0,300,364,251,101,1016
7595,0,116,341,378,130,965
7596,0,1574,1030,554,754,3912
7597,16769,5060,7428,5220,3955,21663
7598,0,109,458,453,196,1216
7599,0,0,0,0,0,0
7600,0,1243,3739,3042,1219,9243
7601,0,1163,606,315,612,2696
7602,0,2617,7548,5867,3726,19758
7603,0,39,73,53,4,169
7604,0,358,929,582,161,2030
7605,0,290,786,641,166,1883
7606,0,2484,4107,2406,1133,10130
7607,0,0,0,0,0,0
7608,0,952,1654,777,310,3693
7609,0,329,1350,1244,412,3335
7610,0,3051,5490,3691,3186,15418
7611,10793,2242,4456,3327,2476,12501
7612,0,346,538,425,191,1500
7613,0,245,510,504,236,1495
7614,0,851,1587,687,708,3833
7615,0,564,2090,1286,880,4820
7616,0,300,364,251,101,1016
7617,0,116,341,378,130,965
7618,10793,3051,5490,3691,3186,15418
7619,0,2242,4456,3327,2476,12501
7620,0,3271,7350,2090,3986,16697
7621,0,843,1440,1163,523,3969
7622,0,844,1758,1339,599,4540
7623,0,0,0,0,0,0
7624,0,0,0,0,0,0
7625,0,822,1123,197,615,2757
7626,0,194,1513,440,617,2764
7627,0,3051,5490,3691,3186,15418
7628,0,2242,4456,3327,2476,12501
7629,0,397,1002,635,165,2199
7630,0,290,786,641,166,1883
7631,0,952,1654,777,310,3693
7632,0,329,1350,1244,412,3335
7633,0,843,1440,1163,523,3969
7634,0,844,1758,1339,599,4540
7635,0,2036,8481,2707,4154,17378
7636,0,5462,7194,4168,3333,20157
7637,0,0,0,0,0,0
7638,0,0,0,0,0,0
7639,0,1243,3739,3042,1219,9243
7640,0,0,0,0,0,0
7641,0,2617,7548,5867,3726,19758
7642,0,2484,4107,2406,1133,10130
7643,0,0,0,0,0,0
7644,0,2007,2931,838,1528,7304
7645,0,523,762,562,246,2093
7646,0,319,718,726,327,2090
7647,0,423,558,386,174,1541
7648,0,843,1440,1163,523,3969
7649,0,670,1664,1319,592,4245
7650,0,645,3602,1372,1532,7151
7651,0,3271,7350,2090,3986,16697
7652,0,3051,5490,3691,3186,15418
7653,0,2242,4456,3327,2476,12501
7654,0,300,364,251,101,1016
7655,0,116,341,378,130,965
7656,0,2036,8481,2707,4154,17378
7657,0,901,1320,993,459,3673
7658,0,670,1664,1319,592,4245
7785,0,260,702,589,140,1691
7659,0,397,1002,635,165,2199
7660,0,30,84,52,27,193
7661,0,161,238,47,131,577
7662,571,43,305,90,128,566
7663,0,952,1654,777,310,3693
7664,0,901,1320,993,459,3673
7665,0,813,2533,2342,765,6453
7667,0,793,1643,945,774,4155
7668,1195,212,583,476,260,1531
7669,0,2007,2931,838,1528,7304
7670,0,1,5,1,2,9
7671,0,558,1612,820,762,3752
7673,0,209,580,476,259,1524
7674,0,436,3027,898,1277,5638
7675,0,3051,5490,3691,3186,15418
7676,0,1666,2494,1547,530,6237
7677,0,2399,5775,4722,2887,15783
7678,0,851,1587,687,708,3833
7679,0,390,1654,794,694,3532
7680,3380,174,435,492,187,1288
7681,0,0,0,0,0,0
7682,0,0,0,0,0,0
7683,0,793,1643,945,774,4155
7684,0,649,1327,492,633,3101
7685,0,390,1654,794,694,3532
7686,0,5462,7194,4168,3333,20157
7687,0,0,0,0,0,0
7688,0,0,0,0,0,0
7689,0,2617,7548,5867,3726,19758
7690,0,558,1612,820,762,3752
7691,0,4062,6771,4293,3363,18489
7692,0,2399,5775,4722,2887,15783
7693,0,43,305,90,128,566
7694,571,161,238,47,131,577
7695,0,436,3027,898,1277,5638
7696,0,0,0,0,0,0
7697,0,2399,5775,4722,2887,15783
7698,0,523,762,562,246,2093
7699,0,319,718,726,327,2090
7700,0,4062,6771,4293,3363,18489
7701,0,0,0,0,0,0
7702,0,0,0,0,0,0
7703,0,1243,3739,3042,1219,9243
7704,0,2484,4107,2406,1133,10130
7705,0,0,0,0,0,0
7707,0,793,1643,945,774,4155
7708,0,558,1612,820,762,3752
7710,0,188,396,352,162,1098
7711,0,583,893,736,306,2518
7712,0,1087,1650,993,520,4250
7713,0,570,1694,1361,605,4230
7714,0,649,1327,492,633,3101
7715,0,390,1654,794,694,3532
7716,0,300,364,251,101,1016
7717,0,116,341,378,130,965
7718,0,0,0,0,0,0
7719,11005,2399,5776,4723,2887,15785
7720,0,822,1123,197,615,2757
7721,0,194,1513,440,617,2764
7722,0,1611,2386,472,1309,5778
7723,0,0,0,0,0,0
7724,0,4062,6771,4293,3363,18489
7725,0,0,1,1,0,2
7726,0,0,144,1,0,145
7727,0,0,0,0,0,0
7728,0,436,3027,898,1277,5638
7729,0,5462,7194,4168,3333,20157
7730,0,471,721,478,117,1787
7731,0,0,1,1,0,2
7732,0,0,144,1,0,145
7733,0,793,1643,945,774,4155
7734,0,0,0,0,0,0
7735,0,471,721,478,117,1787
7736,0,2777,8451,6419,3851,21498
7737,0,0,0,0,0,0
7738,0,1243,3739,3042,1219,9243
7739,0,2484,4107,2406,1133,10130
7740,0,0,0,0,0,0
7741,0,558,1612,820,762,3752
7742,0,1243,3739,3042,1219,9243
7743,0,2484,4107,2406,1133,10130
7744,0,0,0,0,0,0
7745,0,0,0,0,0,0
7746,0,1220,1738,1069,585,4612
7747,0,570,1694,1361,605,4230
7748,0,649,1327,492,633,3101
7749,0,390,1654,794,694,3532
7750,0,523,762,562,246,2093
7751,0,319,718,726,327,2090
7752,0,822,1123,197,615,2757
7753,0,194,1513,440,617,2764
7754,0,0,1,1,0,2
7755,0,0,144,1,0,145
7756,0,649,1327,492,633,3101
7757,0,390,1654,794,694,3532
7758,11005,4062,6915,4293,3363,18633
7759,0,2399,5776,4723,2887,15785
7760,0,0,1,1,0,2
7761,0,0,144,1,0,145
7762,0,160,904,552,126,1742
7763,0,471,721,478,117,1787
7764,0,1220,1738,1069,585,4612
7765,0,570,1694,1361,605,4230
7766,0,37,75,46,0,158
7767,0,160,515,256,126,1057
7768,0,180,289,207,117,793
7769,0,822,1123,197,615,2757
7770,0,194,1513,440,617,2764
7771,0,0,1,1,0,2
7772,0,0,144,1,0,145
7773,0,346,538,425,191,1500
7774,0,245,510,504,236,1495
7775,0,5933,7915,4646,3450,21944
7776,20048,2777,8451,6419,3851,21498
7777,0,649,1327,492,633,3101
7778,0,390,1654,794,694,3532
7779,0,793,1643,945,774,4155
7780,0,4062,6915,4293,3363,18633
7781,0,2399,5776,4723,2887,15785
7782,0,1243,3739,3042,1219,9243
7783,0,2484,4107,2406,1133,10130
7784,0,558,1612,820,762,3752
7786,0,160,904,552,126,1742
7787,0,471,721,478,117,1787
7788,3380,202,260,195,75,732
7789,0,174,435,492,187,1288
7790,0,40,60,40,23,163
7791,0,0,1,1,0,2
7792,0,24,210,50,24,308
7793,0,1220,1738,1069,585,4612
7794,0,570,1694,1361,605,4230
7795,0,0,0,0,0,0
7796,0,0,0,0,0,0
7797,0,822,1123,197,615,2757
7798,2761,194,1513,440,617,2764
7799,0,4062,6915,4293,3363,18633
7800,0,2399,5776,4723,2887,15785
7801,0,217,364,253,117,951
7802,0,160,515,256,126,1057
7803,0,346,538,425,191,1500
7804,0,245,510,504,236,1495
7805,0,40,61,41,23,165
7806,0,130,431,204,99,864
7807,0,140,229,166,94,629
7808,0,180,289,207,117,793
7809,0,130,431,204,99,864
7810,0,2484,4107,2406,1133,10130
7811,0,0,0,0,0,0
7812,0,1611,2386,472,1309,5778
7813,0,40,50,7,25,122
7814,0,0,0,0,0,0
7815,0,1243,3739,3042,1219,9243
7816,0,0,0,0,0,0
7817,0,40,50,7,25,122
7818,0,442,3107,916,1301,5766
7819,0,1220,1738,1069,585,4612
7820,0,570,1694,1361,605,4230
7821,0,217,364,253,117,951
7822,0,160,515,256,126,1057
7823,0,7,80,18,25,130
7824,0,40,50,7,25,122
7825,20048,5933,7915,4646,3450,21944
7826,0,217,364,253,117,951
7827,0,160,515,256,126,1057
7828,0,0,0,0,0,0
7829,0,202,422,390,171,1185
7830,0,4062,6915,4293,3363,18633
7831,0,2248,5458,4402,2756,14864
7832,0,217,364,253,117,951
7833,0,160,515,256,126,1057
7834,0,2777,8451,6419,3851,21498
